크롤링시간,지역,가게이름,아이디,몇시간전,주문내용,댓글,맛,양,배달,사장,사진주소
2021년 10월 10일,서초동,컬투치킨-서초1호점,in**님,2021년 10월 10일,매후라양념치킨/1(치킨 종류 추가 선택(순살 변경)),사장님 맛나게 잘먹었어용 굿굿,5,5,5,컬투 치킨 주문해셔서 너무 감사합니다 음식이 입에 맞으셨다니 다행이네요 감사합니다손님 만족할 수 있도록 최선을 다하겠습니다 자주 주문하시면 특혜 많이 드리겠습니다  우리 가계 찜 부탁드려용,이미지는 없어요
2021년 10월 10일,서초동,컬투치킨-서초1호점,nu**님,2021년 10월 10일,간장마요치킨/1(치킨 종류 추가 선택(순살 변경)),맛있어요 감사합니다,5,5,5,컬투 치킨 주문해셔서 너무 감사합니다 음식이 입에 맞으셨다니 다행이네요 감사합니다손님 만족할 수 있도록 최선을 다하겠습니다 자주 주문하시면 특혜 많이 드리겠습니다  우리 가계 찜 부탁드려용,https://rev-static.yogiyo.co.kr/700008e9f15e368dd61ab9d23ac01df5_tn.jpg
2021년 10월 10일,서초동,컬투치킨-서초1호점,mj**님,2021년 10월 10일,"매후라치킨/1(치킨 종류 추가 선택(변경 안함),추가 선택(양념소스 추가))",맛있게 먹었는데 새벽에 설사 겁나 함......ㅜㅜ 하루종일 이거 하나 먹었는데 안맞나봐요,4,4,5,컬투 치킨 주문해셔서 너무 감사합니다 음식이 입에 맞으셨다니 다행이네요 감사합니다손님 만족할 수 있도록 최선을 다하겠습니다 자주 주문하시면 특혜 많이 드리겠습니다  우리 가계 찜 부탁드려용,https://rev-static.yogiyo.co.kr/986b4f10b845f41f74a5b99d433ada03_tn.jpg
2021년 10월 10일,서초동,컬투치킨-서초1호점,pi**님,2021년 10월 10일,"메후라반반치킨/1(치킨 종류 추가 선택(변경 안함),추가 선택(케이준감자 추가),음료 추가 선택(음료 사이즈업（1.25 변경）))",바삭하니 맛있네요! 굿굿,5,5,5,컬투 치킨 주문해셔서 너무 감사합니다 음식이 입에 맞으셨다니 다행이네요 감사합니다손님 만족할 수 있도록 최선을 다하겠습니다 자주 주문하시면 특혜 많이 드리겠습니다  우리 가계 찜 부탁드려용,https://rev-static.yogiyo.co.kr/e5fc457df514e972e4814f251d201049_tn.jpg
2021년 10월 10일,서초동,컬투치킨-서초1호점,om**님,2021년 10월 10일,마후라반반치킨/1(치킨 종류 추가 선택(변경 안함)),맛있어서 하루 두번먹기 다만 그냥양념인데도 맵네요ㅜ 매운거 잘 못드시는분은 양념 비추,5,5,5,컬투 치킨 주문해셔서 너무 감사합니다 음식이 입에 맞으셨다니 다행이네요 감사합니다손님 만족할 수 있도록 최선을 다하겠습니다 자주 주문하시면 특혜 많이 드리겠습니다  우리 가계 찜 부탁드려용,이미지는 없어요
2021년 10월 10일,서초동,컬투치킨-서초1호점,om**님,2021년 10월 10일,마후라치킨/1(치킨 종류 추가 선택(변경 안함)),맛있습니당다라당당당~~~,5,5,5,저희 컬투 찾아 주셔서 감사합니다 따듯한      주셔서 감사합니다 앞으로도 정성껏 맛있는 음식을 드릴게요 ,이미지는 없어요
2021년 10월 10일,서초동,컬투치킨-서초1호점,ti**님,2021년 10월 10일,마후라치킨/1(치킨 종류 추가 선택(변경 안함)),배달빠르고 맛있어요~!,5,5,5,저희 컬투 찾아 주셔서 감사합니다 따듯한      주셔서 감사합니다 앞으로도 정성껏 맛있는 음식을 드릴게요 ,https://rev-static.yogiyo.co.kr/1d1c8d861833ba1cf627448c6b9afadb_tn.jpg
2021년 10월 10일,서초동,컬투치킨-서초1호점,wo**님,2021년 10월 10일,매후라치킨/1(치킨 종류 추가 선택(순살 변경)),저번처럼 이번에도 맛있었어요. 안심스티커가 좀 떨어져온게 거슬렸지만 내용물은 괜찮은거 같았어요.,5,5,4,저희 컬투 찾아 주셔서 감사합니다 따듯한      주셔서 감사합니다 앞으로도 정성껏 맛있는 음식을 드릴게요 ,이미지는 없어요
2021년 10월 10일,서초동,컬투치킨-서초1호점,no**님,2021년 10월 10일,마늘닭치킨/1(치킨 종류 추가 선택(순살 변경)),오랜만에 마늘치킨이 땡겨서 시켰어요. 소스 넉넉히 부탁드렸는데 요청사항 잘 들어주셔서 너무 맛있게 먹었어요. 알싸한 마늘의 맛 좋아하신다면 추천합니다. 튀김옷이 쫄깃하고 조각이 큼직해서 만족합니다. 번창하세요. #식후감,5,5,5,저희 컬투 찾아 주셔서 감사합니다 따듯한      주셔서 감사합니다 앞으로도 정성껏 맛있는 음식을 드릴게요 ,https://rev-static.yogiyo.co.kr/0dea7f5fb2058978e4afb186a1c901d1_tn.jpg
2021년 10월 10일,서초동,컬투치킨-서초1호점,ch**님,2021년 10월 10일,"매후라치킨/1(치킨 종류 추가 선택(변경 안함),추가 선택(치킨무 추가))",두번째 주문! 역시나 맛있어요@.@ 또 시켜먹을게요ㅎㅎ,5,5,5,저희 컬투 찾아 주셔서 감사합니다 따듯한      주셔서 감사합니다 앞으로도 정성껏 맛있는 음식을 드릴게요 ,https://rev-static.yogiyo.co.kr/fd74d64b965110b79f73fc48ab1e12cd_tn.jpg
2021년 10월 10일,서초동,컬투치킨-서초1호점,ga**님,2021년 10월 10일,매후라양념치킨/1(치킨 종류 추가 선택(변경 안함)),언제나 먹어도 맛있습니다,5,5,5,저희 컬투 찾아 주셔서 감사합니다 따듯한      주셔서 감사합니다 앞으로도 정성껏 맛있는 음식을 드릴게요 ,이미지는 없어요
2021년 10월 10일,서초동,컬투치킨-서초1호점,hm**님,2021년 10월 10일,"컬투치킨/1(치킨 종류 추가 선택(변경 안함),추가 선택(치즈볼（5ea）추가,떡볶이 추가))",맛있게 먹었습니다,5,5,5,저희 컬투 찾아 주셔서 감사합니다 따듯한      주셔서 감사합니다 앞으로도 정성껏 맛있는 음식을 드릴게요 ,이미지는 없어요
2021년 10월 10일,서초동,컬투치킨-서초1호점,kf**님,2021년 10월 10일,매후라치킨/1(치킨 종류 추가 선택(변경 안함)),역시 맛있다... 서비스로 온 치즈볼은 우유떡과 치즈볼의 중간의 느낌이랄까 맛있다,5,5,5,저희 컬투 찾아 주셔서 감사합니다 따듯한      주셔서 감사합니다 앞으로도 정성껏 맛있는 음식을 드릴게요 ,https://rev-static.yogiyo.co.kr/d5bd376805db7e9eb305f4eac023699c_tn.jpg
2021년 10월 10일,서초동,컬투치킨-서초1호점,ja**님,2021년 10월 10일,"마후라치킨/1(치킨 종류 추가 선택(변경 안함),음료 추가 선택(음료 사이즈업（1.25 변경）))",11111111111,3,3,3,저희 컬투 찾아 주셔서 감사합니다 따듯한      주셔서 감사합니다 앞으로도 정성껏 맛있는 음식을 드릴게요 ,https://rev-static.yogiyo.co.kr/1a80fba05001d1c666daadbf6756e64c_tn.jpg
2021년 10월 10일,서초동,컬투치킨-서초1호점,le**님,2021년 10월 10일,컬투치킨/1(치킨 종류 추가 선택(순살 변경)),맛있게 잘 막었습니다^^,5,5,5,손님의 믿음 받아서 기분 날아서 우리 너무 행복합니다소중한 리뷰 남겨주셔서 너무 감사합니다 이제 서비스이나 특혜 있으니까 자주 시키세요앞으로도 정성껏 맛있는 음식을 드릴게요 ,https://rev-static.yogiyo.co.kr/cf3bcfd84060bbb4c122d7cc903d01ac_tn.jpg
2021년 10월 10일,서초동,컬투치킨-서초1호점,e4**님,2021년 10월 10일,"마후라반반치킨/1(치킨 종류 추가 선택(변경 안함)),파채＋소스/1,카스 생맥주 1,000cc/2",친절합니다 맛도있고 서비스도 좋구요특히. 살얼음생맥주 아주맛있습니다,5,5,5,손님의 믿음 받아서 기분 날아서 우리 너무 행복합니다소중한 리뷰 남겨주셔서 너무 감사합니다 이제 서비스이나 특혜 있으니까 자주 시키세요앞으로도 정성껏 맛있는 음식을 드릴게요 ,이미지는 없어요
2021년 10월 10일,서초동,컬투치킨-서초1호점,ha**님,2021년 10월 10일,간장마요치킨/1(치킨 종류 추가 선택(순살 변경)),맛있어요!! 감사합니다,5,5,5,손님의 믿음 받아서 기분 날아서 우리 너무 행복합니다소중한 리뷰 남겨주셔서 너무 감사합니다 이제 서비스이나 특혜 있으니까 자주 시키세요앞으로도 정성껏 맛있는 음식을 드릴게요 ,https://rev-static.yogiyo.co.kr/53fba9708b77e83fcd9ce16672d9148f_tn.jpg
2021년 10월 10일,서초동,컬투치킨-서초1호점,cj**님,2021년 10월 10일,"마후라치킨/1(치킨 종류 추가 선택(변경 안함),추가 선택(치킨무 추가,양념소스 추가))",행사라 싸게먹엇네요,4,4,4,손님의 믿음 받아서 기분 날아서 우리 너무 행복합니다소중한 리뷰 남겨주셔서 너무 감사합니다 이제 서비스이나 특혜 있으니까 자주 시키세요앞으로도 정성껏 맛있는 음식을 드릴게요 ,https://rev-static.yogiyo.co.kr/0915b64be308c5c2d2452f267185f97b_tn.jpg
2021년 10월 9일,서초동,컬투치킨-서초1호점,se**님,2021년 10월 9일,메후라반반치킨/1(치킨 종류 추가 선택(변경 안함)),허겁지겁 먹느라 사진을 맛도 가격도 배달도항상 치킨은 여기서만 시켜요,5,5,5,손님의 믿음 받아서 기분 날아서 우리 너무 행복합니다소중한 리뷰 남겨주셔서 너무 감사합니다 이제 서비스이나 특혜 있으니까 자주 시키세요앞으로도 정성껏 맛있는 음식을 드릴게요 ,이미지는 없어요
2021년 10월 9일,서초동,컬투치킨-서초1호점,55**님,2021년 10월 9일,마후라치킨/1(치킨 종류 추가 선택(순살 변경)),순살 치킨은 여기가 가성비랑 맛 모두 최고에요 고민말고 ㄱㄱ,5,5,5,손님의 믿음 받아서 기분 날아서 우리 너무 행복합니다소중한 리뷰 남겨주셔서 너무 감사합니다 이제 서비스이나 특혜 있으니까 자주 시키세요앞으로도 정성껏 맛있는 음식을 드릴게요 ,이미지는 없어요
2021년 10월 9일,서초동,컬투치킨-서초1호점,wo**님,2021년 10월 9일,칠리새우탕수치킨/1(치킨 종류 추가 선택(순살 변경)),사진 첨부가 안되네여 ㅠㅠㅠ 탕수육 스타일의 치킨입니다. 정말 맛있었어요.,5,5,5,손님의 믿음 받아서 기분 날아서 우리 너무 행복합니다소중한 리뷰 남겨주셔서 너무 감사합니다 이제 서비스이나 특혜 있으니까 자주 시키세요앞으로도 정성껏 맛있는 음식을 드릴게요 ,이미지는 없어요
2021년 10월 9일,서초동,컬투치킨-서초1호점,cd**님,2021년 10월 9일,메후라반반치킨/1(치킨 종류 추가 선택(변경 안함)),단골될거같아요..!! 짱맛ㅠ.ㅠ 한접시 가득담았는데도 반마리 남을정도로 양도 푸짐해요.,5,5,5,손님의 믿음 받아서 기분 날아서 우리 너무 행복합니다소중한 리뷰 남겨주셔서 너무 감사합니다 이제 서비스이나 특혜 있으니까 자주 시키세요앞으로도 정성껏 맛있는 음식을 드릴게요 ,https://rev-static.yogiyo.co.kr/d9ff77d4bbf36c426f1d1227a0a2eac4_tn.jpg
2021년 10월 9일,서초동,컬투치킨-서초1호점,wd**님,2021년 10월 9일,매후라양념치킨/1(치킨 종류 추가 선택(변경 안함)),ㅠㅠㅠ 배달 받았는데 이래요..,5,5,1,손님의 믿음 받아서 기분 날아서 우리 너무 행복합니다소중한 리뷰 남겨주셔서 너무 감사합니다 이제 서비스이나 특혜 있으니까 자주 시키세요앞으로도 정성껏 맛있는 음식을 드릴게요 ,https://rev-static.yogiyo.co.kr/5e5c3e8a9c1fd2ecdc2b2c9566993562_tn.jpg
2021년 10월 9일,서초동,컬투치킨-서초1호점,wl**님,2021년 10월 9일,마후라반반치킨/1(치킨 종류 추가 선택(윙봉 변경)),후라이드 맛있네요!!양념은 시큼 달달인데 취향은 아니라..전반적으로 맛있어요식감도 뻣뻣한거없고 양도 무지많네요흥하세요!!,4,5,5,손님의 믿음 받아서 기분 날아서 우리 너무 행복합니다소중한 리뷰 남겨주셔서 너무 감사합니다 이제 서비스이나 특혜 있으니까 자주 시키세요앞으로도 정성껏 맛있는 음식을 드릴게요 ,https://rev-static.yogiyo.co.kr/94403968f6e1208c11606a7ca914bd7a_tn.jpg
2021년 10월 9일,서초동,컬투치킨-서초1호점,cs**님,2021년 10월 9일,마후라양념치킨/1(치킨 종류 추가 선택(순살 변경)),정말 맛잇고 배달도 빠릅니다양념이 정말 맛있어요,5,5,5,컬투 치킨 주문해셔서 너무 감사합니다 음식이 입에 맞으셨다니 다행이네요 감사합니다손님 만족할 수 있도록 최선을 다하겠습니다 자주 주문하시면 특혜 많이 드리겠습니다  우리 가계 찜 부탁드려용,이미지는 없어요
2021년 10월 9일,서초동,컬투치킨-서초1호점,ju**님,2021년 10월 9일,마후라양념치킨/1(치킨 종류 추가 선택(순살 변경)),맛있는 치킨 감사합니다,5,5,5,컬투 치킨 주문해셔서 너무 감사합니다 음식이 입에 맞으셨다니 다행이네요 감사합니다손님 만족할 수 있도록 최선을 다하겠습니다 자주 주문하시면 특혜 많이 드리겠습니다  우리 가계 찜 부탁드려용,https://rev-static.yogiyo.co.kr/c59c9d6baf8b82956a2aa7bcd424c196_tn.jpg
2021년 10월 9일,서초동,컬투치킨-서초1호점,pr**님,2021년 10월 9일,마후라치킨/1(치킨 종류 추가 선택(순살 변경)),언제나 맛있어요 서비스도 좋고. 추천~~,5,5,5,컬투 치킨 주문해셔서 너무 감사합니다 음식이 입에 맞으셨다니 다행이네요 감사합니다손님 만족할 수 있도록 최선을 다하겠습니다 자주 주문하시면 특혜 많이 드리겠습니다  우리 가계 찜 부탁드려용,https://rev-static.yogiyo.co.kr/d1aeec606fae58986e53f829f38bfaf4_tn.jpg
2021년 10월 9일,서초동,컬투치킨-서초1호점,su**님,2021년 10월 9일,매후라치킨/1(치킨 종류 추가 선택(변경 안함)),감사합니다 배달빨라요,5,5,5,컬투 치킨 주문해셔서 너무 감사합니다 음식이 입에 맞으셨다니 다행이네요 감사합니다손님 만족할 수 있도록 최선을 다하겠습니다 자주 주문하시면 특혜 많이 드리겠습니다  우리 가계 찜 부탁드려용,https://rev-static.yogiyo.co.kr/2d436fe152889e44300b9a52ad003260_tn.jpg
2021년 10월 9일,서초동,컬투치킨-서초1호점,hy**님,2021년 10월 9일,옛날치킨/1(치킨 종류 추가 선택(변경 안함)),jmtjmtjmt!!!,5,5,5,컬투 치킨 주문해셔서 너무 감사합니다 음식이 입에 맞으셨다니 다행이네요 감사합니다손님 만족할 수 있도록 최선을 다하겠습니다 자주 주문하시면 특혜 많이 드리겠습니다  우리 가계 찜 부탁드려용,이미지는 없어요
2021년 10월 9일,서초동,컬투치킨-서초1호점,mo**님,2021년 10월 9일,옛날치킨/1(치킨 종류 추가 선택(변경 안함)),바삭하고  맛있어요,5,5,5,컬투 치킨 주문해셔서 너무 감사합니다 음식이 입에 맞으셨다니 다행이네요 감사합니다손님 만족할 수 있도록 최선을 다하겠습니다 자주 주문하시면 특혜 많이 드리겠습니다  우리 가계 찜 부탁드려용,https://rev-static.yogiyo.co.kr/7de0bd0c98a291f90920c4bfcbb8e714_tn.jpg
2021년 10월 7일,서초동,컬투치킨-서초1호점,do**님,2021년 10월 7일,"감자바사삭치킨＋페스츄리핫도그/1(맛 선택(매콤（매후라）),부위변경(순살변경))",웨지감자 맛있엇는데 이제 케이준으로만 나오네요 아쉬워라,5,4,5,컬투 치킨 주문해셔서 너무 감사합니다 음식이 입에 맞으셨다니 다행이네요 감사합니다손님 만족할 수 있도록 최선을 다하겠습니다 자주 주문하시면 특혜 많이 드리겠습니다  우리 가계 찜 부탁드려용,https://rev-static.yogiyo.co.kr/b63ee6aa89a22f82c2d21443dbba9b67_tn.jpg
2021년 10월 7일,서초동,컬투치킨-서초1호점,tt**님,2021년 10월 7일,간장마요치킨/1(치킨 종류 추가 선택(순살 변경)),음 마쑨있네~ 쳐직이네,5,5,5,컬투 치킨 주문해셔서 너무 감사합니다 음식이 입에 맞으셨다니 다행이네요 감사합니다손님 만족할 수 있도록 최선을 다하겠습니다 자주 주문하시면 특혜 많이 드리겠습니다  우리 가계 찜 부탁드려용,https://rev-static.yogiyo.co.kr/53e2d9b65a5e37187db9b2801523b0c9_tn.jpg
2021년 10월 6일,서초동,컬투치킨-서초1호점,ne**님,2021년 10월 6일,"감자바사삭치킨＋페스츄리핫도그/1(맛 선택(매콤（매후라）),부위변경(뼈)),파닭치킨/1(치킨 종류 추가 선택(순살 변경))",맛있오요~맛있오요♥♥♥ 파닭과 감자바사삭~~서로 다른 스타일의 후라이드 치킨이라 눈으로도 맛나고 맛으로도 다름의 독특성을 음미하면서 맛나고~ㅎ 배달속도도 오늘은 옴청 빠르시공~ㅎ 담에도 또 재주문할께용♥♥♥,5,5,5,컬투 치킨 주문해셔서 너무 감사합니다 음식이 입에 맞으셨다니 다행이네요 감사합니다손님 만족할 수 있도록 최선을 다하겠습니다 자주 주문하시면 특혜 많이 드리겠습니다  우리 가계 찜 부탁드려용,https://rev-static.yogiyo.co.kr/b970f10f3779d4c3454026e74c93b1f7_tn.jpg
2021년 10월 6일,서초동,컬투치킨-서초1호점,to**님,2021년 10월 6일,매후라치킨/1(치킨 종류 추가 선택(변경 안함)),#식후감후라이드는 여기로 정착했어요바삭하고 안느끼하고 좋아요,5,5,5,컬투 치킨 주문해셔서 너무 감사합니다 음식이 입에 맞으셨다니 다행이네요 감사합니다손님 만족할 수 있도록 최선을 다하겠습니다 자주 주문하시면 특혜 많이 드리겠습니다  우리 가계 찜 부탁드려용,https://rev-static.yogiyo.co.kr/817e82e767a16d48abe5655fd34e614f_tn.jpg
2021년 10월 6일,서초동,컬투치킨-서초1호점,ne**님,2021년 10월 6일,"파닭치킨/1(치킨 종류 추가 선택(순살 변경),추가 선택(떡볶이 추가))","파닭 맛나게 잘 먹었구요, 배달은 예상시간보다 더 걸렸지만 우중속 안전운전하시는게 더 중요하죠~암툰~ 잘먹었어요~~ 다만, 떡뽁인 좀.. 밀가루떡인데 20개에 오뎅슬라이스5개..5천원..우리나라 떡뽁이 시장이 너무 심해진것같아요ㅜ.ㅠ떡뽁이 밀떡1kg 한봉지 집앞 슈퍼에서 3천원인뎅...아무래도 인건비이겠지만서도 양이 너무 심하게 작다 느꼈네요..그래도~~뭐~~ 치킨이 맛나서 모두모두 패쓰하기로요~ 잘먹었습니다~",5,4,4, 저희 컬투 찾아 주셔서 감사합니다 따듯한      주셔서 감사합니다 앞으로도 정성껏 맛있는 음식을 드릴게요 ,https://rev-static.yogiyo.co.kr/bc9f6a38cb0298315d9993611079d171_tn.jpg
2021년 10월 5일,서초동,컬투치킨-서초1호점,18**님,2021년 10월 5일,매후라양념치킨/1(치킨 종류 추가 선택(변경 안함)),저랑은 안맞는듯하네요ㅠ 모든게 다 밍밍해요..,5,5,5, 저희 컬투 찾아 주셔서 감사합니다 따듯한      주셔서 감사합니다 앞으로도 정성껏 맛있는 음식을 드릴게요 ,https://rev-static.yogiyo.co.kr/e231aebc339c0fa65097e9f84cd1db12_tn.jpg
2021년 10월 5일,서초동,컬투치킨-서초1호점,rl**님,2021년 10월 5일,매후라치킨/1(치킨 종류 추가 선택(변경 안함)),요청사항 들어주셔서 감사합니다양념 먹어봐야겠네요,4,4,3, 저희 컬투 찾아 주셔서 감사합니다 따듯한      주셔서 감사합니다 앞으로도 정성껏 맛있는 음식을 드릴게요 ,https://rev-static.yogiyo.co.kr/0a3ad1da40f53ba09ac2d05167ce0f07_tn.jpg
2021년 10월 5일,서초동,컬투치킨-서초1호점,is**님,2021년 10월 5일,매후라치킨/1(치킨 종류 추가 선택(변경 안함)),믿고 주문합니다 컬투치킨!!!! 케이준감자도 맛있었고 치킨도 따끈따끈 바삭바삭해서 맛있었어요,5,5,5, 저희 컬투 찾아 주셔서 감사합니다 따듯한      주셔서 감사합니다 앞으로도 정성껏 맛있는 음식을 드릴게요 ,https://rev-static.yogiyo.co.kr/a802c6f17b52a8359b0ecdc89443752a_tn.jpg
2021년 10월 4일,서초동,컬투치킨-서초1호점,2s**님,2021년 10월 4일,어니언크림새우치킨/1(치킨 종류 추가 선택(순살 변경)),양도많고 꾸덕한 크림맛나서 이주 맛있게 잘먹었습니다,5,5,5, 저희 컬투 찾아 주셔서 감사합니다 따듯한      주셔서 감사합니다 앞으로도 정성껏 맛있는 음식을 드릴게요 ,이미지는 없어요
2021년 10월 4일,서초동,컬투치킨-서초1호점,pi**님,2021년 10월 4일,칠리새우탕수치킨/1(치킨 종류 추가 선택(순살 변경)),"배달도 시간내에 왔고, 치킨도 쫄깃하니 맛있어요근데 칠리새우탕수치킨의 칠리소스가 약해요. 찐한 칠리맛이 아니라 음 물에탄 칠리소스맛.. 그게 좀 아쉬워요칠리보다 탕수육소스애 가까운듯요..!",4,5,5, 저희 컬투 찾아 주셔서 감사합니다 따듯한      주셔서 감사합니다 앞으로도 정성껏 맛있는 음식을 드릴게요 ,https://rev-static.yogiyo.co.kr/62bb03b978ef7bc06678c48d377df517_tn.jpg
2021년 10월 4일,서초동,컬투치킨-서초1호점,lo**님,2021년 10월 4일,마후라치킨/1(치킨 종류 추가 선택(변경 안함)),처음 시켰는데 너무 맛있게 잘먹었습니다^^,5,5,5, 저희 컬투 찾아 주셔서 감사합니다 따듯한      주셔서 감사합니다 앞으로도 정성껏 맛있는 음식을 드릴게요 ,https://rev-static.yogiyo.co.kr/632d0efcc78f49aee1869b83e2592f29_tn.jpg
2021년 10월 4일,서초동,컬투치킨-서초1호점,x-**님,2021년 10월 4일,매후라양념치킨/1(치킨 종류 추가 선택(순살 변경)),치킨 양념 맛있어요.,5,5,5, 저희 컬투 찾아 주셔서 감사합니다 따듯한      주셔서 감사합니다 앞으로도 정성껏 맛있는 음식을 드릴게요 ,https://rev-static.yogiyo.co.kr/5cf9035afd5f9eb06dd9e2d7340916fc_tn.jpg
2021년 10월 4일,서초동,컬투치킨-서초1호점,ga**님,2021년 10월 4일,"메후라반반치킨/1(치킨 종류 추가 선택(변경 안함),음료 추가 선택(음료 사이즈업（1.25 변경）))",항상 맛있게 잘먹고 있습니다,5,5,5, 저희 컬투 찾아 주셔서 감사합니다 따듯한      주셔서 감사합니다 앞으로도 정성껏 맛있는 음식을 드릴게요 ,이미지는 없어요
2021년 10월 3일,서초동,컬투치킨-서초1호점,   손님,2021년 10월 3일,마후라치킨/1(치킨 종류 추가 선택(순살 변경)),맛있고 좋습니다.!!!,5,5,5, 저희 컬투 찾아 주셔서 감사합니다 따듯한      주셔서 감사합니다 앞으로도 정성껏 맛있는 음식을 드릴게요 ,이미지는 없어요
2021년 10월 3일,서초동,컬투치킨-서초1호점,yo**님,2021년 10월 3일,"메후라반반치킨/1(치킨 종류 추가 선택(순살 변경),음료 추가 선택(사이다 1.25L 추가))",아주 맛있게 잘 먹었습니다,5,5,5,컬투 치킨 주문해셔서 너무 감사합니다 음식이 입에 맞으셨다니 다행이네요 감사합니다손님 만족할 수 있도록 최선을 다하겠습니다 자주 주문하시면 특혜 많이 드리겠습니다  우리 가계 찜 부탁드려용,이미지는 없어요
2021년 10월 3일,서초동,컬투치킨-서초1호점,si**님,2021년 10월 3일,화끈화닭치킨/1(치킨 종류 추가 선택(순살 변경)),이번에도 너무나 맛있게 잘 먹었습니다😀항상 메모 확인도 꼼꼼하게 해주셔서 감사합니다!,5,5,5,컬투 치킨 주문해셔서 너무 감사합니다 음식이 입에 맞으셨다니 다행이네요 감사합니다손님 만족할 수 있도록 최선을 다하겠습니다 자주 주문하시면 특혜 많이 드리겠습니다  우리 가계 찜 부탁드려용,https://rev-static.yogiyo.co.kr/9ad6e01f01c544b4238553f1a3a906e2_tn.jpg
2021년 10월 3일,서초동,컬투치킨-서초1호점,fi**님,2021년 10월 3일,찹쌀탕수육/1,배달도 빨리오고맛잇습니다~!,5,5,5,컬투 치킨 주문해셔서 너무 감사합니다 음식이 입에 맞으셨다니 다행이네요 감사합니다손님 만족할 수 있도록 최선을 다하겠습니다 자주 주문하시면 특혜 많이 드리겠습니다  우리 가계 찜 부탁드려용,https://rev-static.yogiyo.co.kr/78e358e510f6cf8e3e62d5f5a39c2c37_tn.jpg
2021년 10월 3일,서초동,컬투치킨-서초1호점,ic**님,2021년 10월 3일,"매후라치킨/1(치킨 종류 추가 선택(순살 변경),추가 선택(치킨무 추가))",양도 갠찮고 소스도 매콤하고 잘먹었습니다,4,5,4,컬투 치킨 주문해셔서 너무 감사합니다 음식이 입에 맞으셨다니 다행이네요 감사합니다손님 만족할 수 있도록 최선을 다하겠습니다 자주 주문하시면 특혜 많이 드리겠습니다  우리 가계 찜 부탁드려용,https://rev-static.yogiyo.co.kr/e60ff55b5ef3af7b40a4a128d7e3627d_tn.jpg
2021년 10월 3일,서초동,컬투치킨-서초1호점,rl**님,2021년 10월 3일,매후라치킨/1(치킨 종류 추가 선택(변경 안함)),괜찮은데 배달이 한시간반...ㅠㅠ,4,4,3,컬투 치킨 주문해셔서 너무 감사합니다 음식이 입에 맞으셨다니 다행이네요 감사합니다손님 만족할 수 있도록 최선을 다하겠습니다 자주 주문하시면 특혜 많이 드리겠습니다  우리 가계 찜 부탁드려용,https://rev-static.yogiyo.co.kr/355665218187c73a4748c5185c32eb5f_tn.jpg
2021년 10월 3일,서초동,컬투치킨-서초1호점,ig**님,2021년 10월 3일,마후라치킨/1(치킨 종류 추가 선택(변경 안함)),10호닭이라 확실히 푸짐하네요. 후라이드 제대로 바삭합니다. 굳굳,5,5,5,컬투 치킨 주문해셔서 너무 감사합니다 음식이 입에 맞으셨다니 다행이네요 감사합니다손님 만족할 수 있도록 최선을 다하겠습니다 자주 주문하시면 특혜 많이 드리겠습니다  우리 가계 찜 부탁드려용,https://rev-static.yogiyo.co.kr/9f028d849c7b3b674bebd2290fbeec8e_tn.jpg
2021년 10월 3일,서초동,컬투치킨-서초1호점,yu**님,2021년 10월 3일,"메후라반반치킨/1(치킨 종류 추가 선택(변경 안함),음료 추가 선택(음료 사이즈업（1.25 변경）)),양념소스/2,콜라 1.25L/2",양념도 맛있어요 한마리 양이 많아요,5,5,5,컬투 치킨 주문해셔서 너무 감사합니다 음식이 입에 맞으셨다니 다행이네요 감사합니다손님 만족할 수 있도록 최선을 다하겠습니다 자주 주문하시면 특혜 많이 드리겠습니다  우리 가계 찜 부탁드려용,이미지는 없어요
2021년 10월 3일,서초동,컬투치킨-서초1호점,co**님,2021년 10월 3일,마후라양념치킨/1(치킨 종류 추가 선택(순살 변경)),배달 빠르고 맛있습니닭,5,5,5,컬투 치킨 주문해셔서 너무 감사합니다 음식이 입에 맞으셨다니 다행이네요 감사합니다손님 만족할 수 있도록 최선을 다하겠습니다 자주 주문하시면 특혜 많이 드리겠습니다  우리 가계 찜 부탁드려용,https://rev-static.yogiyo.co.kr/fa9d322431c41d042ab2a23817b9024b_tn.jpg
2021년 10월 3일,서초동,컬투치킨-서초1호점,55**님,2021년 10월 3일,매후라치킨/1(치킨 종류 추가 선택(순살 변경)),양 뭐야...감동이잖아요 ㅜ. 두마리인줄 알았어여 너무 맛있어 치킨텐더 같은 느낌이라 더 좋았어요. 잘먹었습니다,5,5,5,컬투 치킨 주문해셔서 너무 감사합니다 음식이 입에 맞으셨다니 다행이네요 감사합니다손님 만족할 수 있도록 최선을 다하겠습니다 자주 주문하시면 특혜 많이 드리겠습니다  우리 가계 찜 부탁드려용,이미지는 없어요
