time,지역,가게이름,아이디,주문내용,댓글,맛,양,배달,사진주소,sajang,ko_text,token_review,tagging,Noun,Adverb,Number,Verb,Adjective
2021년 11월 05일,권선동,네네치킨-인계중앙점,sk**님,후라이드/1,넘넘 바삭하고 맛있어요~~배달도 빠르고 또 시킬게요~,5,5,5,https://rev-static.yogiyo.co.kr/b73bce96e237bb9131cc6e8b65ceb270_tn.jpg,사장님 답글이 없어요 ,넘넘 바삭하고 맛있어요배달도 빠르고 또 시킬게요,"['넘', '넘', '바삭', '하고', '맛있어요', '배달', '도', '빠르고', '또', '시킬게요']","[('넘', 'Verb'), ('넘', 'Verb'), ('바삭', 'Noun'), ('하고', 'Josa'), ('맛있어요', 'Adjective'), ('배달', 'Noun'), ('도', 'Josa'), ('빠르고', 'Adjective'), ('또', 'Noun'), ('시킬게요', 'Verb')]","['바삭', '배달', '또']",,,",넘,넘,시킬게요",",맛있어요,빠르고"
2021년 11월 05일,권선동,네네치킨-인계중앙점,jz**님,"순살 반반반/1(반마리 선택(순살네네마늘치킨반,순살쇼킹핫반,순살양념반))",배달도빠르고 맛있어요!기사님도 완전 친절해요:),5,5,5,https://github.com/kuick1kim/01colap/raw/main/csv/no-image-found-360x250-1.png,사장님 답글이 없어요 ,배달도빠르고 맛있어요기사님도 완전 친절해요,"['배달', '도', '빠르고', '맛있어요', '기사', '님', '도', '완전', '친절해요']","[('배달', 'Noun'), ('도', 'Josa'), ('빠르고', 'Adjective'), ('맛있어요', 'Adjective'), ('기사', 'Noun'), ('님', 'Suffix'), ('도', 'Josa'), ('완전', 'Noun'), ('친절해요', 'Adjective')]","['배달', '기사', '완전']",,,,",빠르고,맛있어요,친절해요"
2021년 10월 9일,권선동,네네치킨-인계중앙점,93**님,어니언스노윙치킨＋네네소떡/1,배달하시는 분이 너무 친절하게 전달해주셔서 기분좋게 받았습니다! 음식도 맛있었어요!!,5,5,5,https://rev-static.yogiyo.co.kr/17238394aac89038da4c66e97b25c3fb_tn.jpg,사장님 답글이 없어요 ,배달하시는 분이 너무 친절하게 전달해주셔서 기분좋게 받았습니다 음식도 맛있었어요,"['배달', '하시는', '분', '이', '너무', '친절하게', '전달', '해주셔서', '기분', '좋게', '받았습니다', '음식', '도', '맛있었어요']","[('배달', 'Noun'), ('하시는', 'Verb'), ('분', 'Noun'), ('이', 'Josa'), ('너무', 'Adverb'), ('친절하게', 'Adjective'), ('전달', 'Noun'), ('해주셔서', 'Verb'), ('기분', 'Noun'), ('좋게', 'Adjective'), ('받았습니다', 'Verb'), ('음식', 'Noun'), ('도', 'Josa'), ('맛있었어요', 'Adjective')]","['배달', '분', '전달', '기분', '음식']",",너무",,",하시는,해주셔서,받았습니다",",친절하게,좋게,맛있었어요"
2021년 10월 9일,권선동,네네치킨-인계중앙점,wo**님,청양마요치킨/1,배달도 빠르고 튀김옷도 너무 바삭바삭해서 맛있게 잘 먹었습니다ㅠㅠ! 치킨이 생각날 때 마다 시켜먹고 있어요ㅎㅎ,5,5,5,https://rev-static.yogiyo.co.kr/6470dafc129ce17a9a968d60aa8051df_tn.jpg,사장님 답글이 없어요 ,배달도 빠르고 튀김옷도 너무 바삭바삭해서 맛있게 잘 먹었습니다ㅠㅠ 치킨이 생각날 때 마다 시켜먹고 있어요ㅎㅎ,"['배달', '도', '빠르고', '튀김', '옷', '도', '너무', '바삭바삭해서', '맛있게', '잘', '먹었습니다', 'ㅠㅠ', '치킨', '이', '생각날', '때', '마다', '시켜', '먹고', '있어요', 'ㅎㅎ']","[('배달', 'Noun'), ('도', 'Josa'), ('빠르고', 'Adjective'), ('튀김', 'Noun'), ('옷', 'Noun'), ('도', 'Josa'), ('너무', 'Adverb'), ('바삭바삭해서', 'Adjective'), ('맛있게', 'Adjective'), ('잘', 'Verb'), ('먹었습니다', 'Verb'), ('ㅠㅠ', 'KoreanParticle'), ('치킨', 'Noun'), ('이', 'Josa'), ('생각날', 'Verb'), ('때', 'Noun'), ('마다', 'Noun'), ('시켜', 'Verb'), ('먹고', 'Verb'), ('있어요', 'Adjective'), ('ㅎㅎ', 'KoreanParticle')]","['배달', '튀김', '옷', '치킨', '때', '마다']",",너무",,",잘,먹었습니다,생각날,시켜,먹고",",빠르고,바삭바삭해서,맛있게,있어요"
2021년 10월 8일,권선동,네네치킨-인계중앙점,kc**님,순살청양마요치킨/1,먹는데 정신팔려서 사진을 못 찍었네요네네치킨하면 청양마요치킨이 유명해서매번 네네치킨에서는 청양마요만 시켜먹네요!!치킨도 바삭바삭하고 맛있었어요양파가 쓴 것 같아 문의드렸는데 친절하게 다시 가져다주셔서 감사해요다음에는 양파가 좀 달달했으면 좋겠네요 ~!,5,5,5,https://github.com/kuick1kim/01colap/raw/main/csv/no-image-found-360x250-1.png,사장님 답글이 없어요 ,먹는데 정신팔려서 사진을 못 찍었네요네네치킨하면 청양마요치킨이 유명해서매번 네네치킨에서는 청양마요만 시켜먹네요치킨도 바삭바삭하고 맛있었어요양파가 쓴 것 같아 문의드렸는데 친절하게 다시 가져다주셔서 감사해요다음에는 양파가 좀 달달했으면 좋겠네요 ,"['먹는데', '정신', '팔려서', '사진', '을', '못', '찍었네요', '네', '네', '치킨', '하', '면', '청양', '마', '요', '치킨', '이', '유명해서', '매번', '네', '네', '치킨', '에서는', '청양', '마', '요만', '시켜', '먹네요', '치킨', '도', '바삭바삭하고', '맛있었어요', '양파', '가', '쓴', '것', '같아', '문의', '드렸는데', '친절하게', '다시', '가져다주셔서', '감사해', '요다음', '에는', '양파', '가', '좀', '달달', '했으면', '좋겠네요']","[('먹는데', 'Verb'), ('정신', 'Noun'), ('팔려서', 'Verb'), ('사진', 'Noun'), ('을', 'Josa'), ('못', 'Noun'), ('찍었네요', 'Verb'), ('네', 'Determiner'), ('네', 'Modifier'), ('치킨', 'Noun'), ('하', 'Suffix'), ('면', 'Josa'), ('청양', 'Noun'), ('마', 'Noun'), ('요', 'Josa'), ('치킨', 'Noun'), ('이', 'Josa'), ('유명해서', 'Adjective'), ('매번', 'Noun'), ('네', 'Determiner'), ('네', 'Modifier'), ('치킨', 'Noun'), ('에서는', 'Josa'), ('청양', 'Noun'), ('마', 'Noun'), ('요만', 'Modifier'), ('시켜', 'Verb'), ('먹네요', 'Verb'), ('치킨', 'Noun'), ('도', 'Josa'), ('바삭바삭하고', 'Adjective'), ('맛있었어요', 'Adjective'), ('양파', 'Noun'), ('가', 'Josa'), ('쓴', 'Verb'), ('것', 'Noun'), ('같아', 'Adjective'), ('문의', 'Noun'), ('드렸는데', 'Verb'), ('친절하게', 'Adjective'), ('다시', 'Noun'), ('가져다주셔서', 'Verb'), ('감사해', 'Verb'), ('요다음', 'Noun'), ('에는', 'Josa'), ('양파', 'Noun'), ('가', 'Josa'), ('좀', 'Noun'), ('달달', 'Noun'), ('했으면', 'Verb'), ('좋겠네요', 'Adjective')]","['정신', '사진', '못', '치킨', '청양', '마', '치킨', '매번', '치킨', '청양', '마', '치킨', '양파', '것', '문의', '다시', '요다음', '양파', '좀', '달달']",,,",먹는데,팔려서,찍었네요,시켜,먹네요,쓴,드렸는데,가져다주셔서,감사해,했으면",",유명해서,바삭바삭하고,맛있었어요,같아,친절하게,좋겠네요"
2021년 10월 8일,권선동,네네치킨-인계중앙점,qw**님,"순살치즈스노윙/1(사이드 추가(네네미니핫도그,네네칩（포테이토칩）))",맛있었어요✧⁺⸜(･ ᗜ ･ )⸝⁺✧,5,5,5,https://github.com/kuick1kim/01colap/raw/main/csv/no-image-found-360x250-1.png,사장님 답글이 없어요 ,맛있었어요   ,['맛있었어요'],"[('맛있었어요', 'Adjective')]",[],,,,",맛있었어요"
2021년 10월 7일,권선동,네네치킨-인계중앙점,lo**님,"순살 반반/1(반마리 선택(순살오리엔탈파닭반,순살어니언스노윙반))",오랜만에 먹는데도 맛나요,5,5,5,https://rev-static.yogiyo.co.kr/37b86f301971968b57af4ae10b4fed76_tn.jpg,사장님 답글이 없어요 ,오랜만에 먹는데도 맛나요,"['오랜', '만', '에', '먹는데도', '맛', '나', '요']","[('오랜', 'Modifier'), ('만', 'Noun'), ('에', 'Josa'), ('먹는데도', 'Verb'), ('맛', 'Noun'), ('나', 'Josa'), ('요', 'Noun')]","['만', '맛', '요']",,,",먹는데도",
2021년 10월 6일,권선동,네네치킨-인계중앙점,rl**님,"순살 반반/1(반마리 선택(순살치즈스노윙반,순살양념반))",너무 맛있게 잘먹었습니다~,5,5,5,https://rev-static.yogiyo.co.kr/6cff331a0d81e0a4180a19d69f37bc92_tn.jpg,사장님 답글이 없어요 ,너무 맛있게 잘먹었습니다,"['너무', '맛있게', '잘', '먹었습니다']","[('너무', 'Adverb'), ('맛있게', 'Adjective'), ('잘', 'VerbPrefix'), ('먹었습니다', 'Verb')]",[],",너무",,",먹었습니다",",맛있게"
2021년 10월 6일,권선동,네네치킨-인계중앙점,lo**님,치즈스노윙/1,배달도 빠르고 치즈가루가 다른 곳들보다 많이 묻어있어서 치킨도 매우 맛있었습니다 계속 여기서 시켜먹으려구요,5,5,5,https://rev-static.yogiyo.co.kr/2adb489ed112b87fa4fb48f1c22ec1a4_tn.jpg,사장님 답글이 없어요 ,배달도 빠르고 치즈가루가 다른 곳들보다 많이 묻어있어서 치킨도 매우 맛있었습니다 계속 여기서 시켜먹으려구요,"['배달', '도', '빠르고', '치즈', '가루', '가', '다른', '곳', '들', '보다', '많이', '묻어있어서', '치킨', '도', '매우', '맛있었습니다', '계속', '여기', '서', '시켜', '먹으려', '구', '요']","[('배달', 'Noun'), ('도', 'Josa'), ('빠르고', 'Adjective'), ('치즈', 'Noun'), ('가루', 'Noun'), ('가', 'Josa'), ('다른', 'Noun'), ('곳', 'Noun'), ('들', 'Suffix'), ('보다', 'Josa'), ('많이', 'Adverb'), ('묻어있어서', 'Verb'), ('치킨', 'Noun'), ('도', 'Josa'), ('매우', 'Noun'), ('맛있었습니다', 'Adjective'), ('계속', 'Noun'), ('여기', 'Noun'), ('서', 'Josa'), ('시켜', 'Verb'), ('먹으려', 'Verb'), ('구', 'Noun'), ('요', 'Josa')]","['배달', '치즈', '가루', '다른', '곳', '치킨', '매우', '계속', '여기', '구']",",많이",,",묻어있어서,시켜,먹으려",",빠르고,맛있었습니다"
2021년 10월 6일,권선동,네네치킨-인계중앙점,yu**님,"순살 반반반/1(반마리 선택(순살후라이드반,순살어니언스노윙반,순살소이갈릭반))",보기에도 너무 아름다운 치킨이 정말 맛있네요. 비주얼도 맛도 치킨은 네네~~ 입니다. ㅎㅎㅎ,5,5,5,https://rev-static.yogiyo.co.kr/f40f79f3427c7b37d4dd28398e2bcfc4_tn.jpg,사장님 답글이 없어요 ,보기에도 너무 아름다운 치킨이 정말 맛있네요 비주얼도 맛도 치킨은 네네 입니다 ㅎㅎㅎ,"['보기', '에도', '너무', '아름다운', '치킨', '이', '정말', '맛있네요', '비주', '얼도', '맛', '도', '치킨', '은', '네네', '입니다', 'ㅎㅎㅎ']","[('보기', 'Noun'), ('에도', 'Josa'), ('너무', 'Adverb'), ('아름다운', 'Adjective'), ('치킨', 'Noun'), ('이', 'Josa'), ('정말', 'Noun'), ('맛있네요', 'Adjective'), ('비주', 'Noun'), ('얼도', 'Verb'), ('맛', 'Noun'), ('도', 'Josa'), ('치킨', 'Noun'), ('은', 'Josa'), ('네네', 'Noun'), ('입니다', 'Adjective'), ('ㅎㅎㅎ', 'KoreanParticle')]","['보기', '치킨', '정말', '비주', '맛', '치킨', '네네']",",너무",,",얼도",",아름다운,맛있네요,입니다"
2021년 10월 6일,권선동,네네치킨-인계중앙점,wi**님,순살/1(소스 추가(쇼킹핫소스)),바삭하니 짜지도 않고 너무 맛있게 잘 먹었습니다~ 친절하게 빠르게 배달해 주셨어요. 서비스 소떡소떡도 맛있어요^^,5,5,5,https://rev-static.yogiyo.co.kr/8d96fb6cf26db3ac917516567a1b65ff_tn.jpg,사장님 답글이 없어요 ,바삭하니 짜지도 않고 너무 맛있게 잘 먹었습니다 친절하게 빠르게 배달해 주셨어요 서비스 소떡소떡도 맛있어요,"['바삭', '하니', '짜지도', '않고', '너무', '맛있게', '잘', '먹었습니다', '친절하게', '빠르게', '배달', '해', '주셨어요', '서비스', '소', '떡', '소', '떡', '도', '맛있어요']","[('바삭', 'Noun'), ('하니', 'Verb'), ('짜지도', 'Verb'), ('않고', 'Verb'), ('너무', 'Adverb'), ('맛있게', 'Adjective'), ('잘', 'Verb'), ('먹었습니다', 'Verb'), ('친절하게', 'Adjective'), ('빠르게', 'Adjective'), ('배달', 'Noun'), ('해', 'Verb'), ('주셨어요', 'Verb'), ('서비스', 'Noun'), ('소', 'Modifier'), ('떡', 'Noun'), ('소', 'Modifier'), ('떡', 'Noun'), ('도', 'Josa'), ('맛있어요', 'Adjective')]","['바삭', '배달', '서비스', '떡', '떡']",",너무",,",하니,짜지도,않고,잘,먹었습니다,해,주셨어요",",맛있게,친절하게,빠르게,맛있어요"
2021년 10월 5일,권선동,네네치킨-인계중앙점,si**님,소이크런치윙봉/1,조금딱딱했는데 맛있게 잘먹었습니다 #식후감,5,5,5,https://rev-static.yogiyo.co.kr/86d0c9273be40be57c236decc01bf650_tn.jpg,사장님 답글이 없어요 ,조금딱딱했는데 맛있게 잘먹었습니다 식후감,"['조금', '딱딱했는데', '맛있게', '잘', '먹었습니다', '식후감']","[('조금', 'Noun'), ('딱딱했는데', 'Adjective'), ('맛있게', 'Adjective'), ('잘', 'VerbPrefix'), ('먹었습니다', 'Verb'), ('식후감', 'Noun')]","['조금', '식후감']",,,",먹었습니다",",딱딱했는데,맛있게"
2021년 10월 5일,권선동,네네치킨-인계중앙점,sk**님,어니언스노윙/1,역시 네네는 스노윙!! 2명이서 배부르게 먹었습니다 ㅎㅎㅎ 서비스로 주신 소떡소떡도 쫄깃하고 맛있어요 😊 바로먹어버려서 소떡소떡은 사진을 못찍었네요ㅠ,5,5,5,https://rev-static.yogiyo.co.kr/0736e43d59ef2f59da3ba782104c0b06_tn.jpg,사장님 답글이 없어요 ,역시 네네는 스노윙 명이서 배부르게 먹었습니다 ㅎㅎㅎ 서비스로 주신 소떡소떡도 쫄깃하고 맛있어요  바로먹어버려서 소떡소떡은 사진을 못찍었네요ㅠ,"['역시', '네네', '는', '스노', '윙', '명', '이서', '배부르게', '먹었습니다', 'ㅎㅎㅎ', '서비스', '로', '주신', '소', '떡', '소', '떡', '도', '쫄깃', '하고', '맛있어요', '바로', '먹어', '버려서', '소', '떡', '소', '떡', '은', '사진', '을', '못', '찍었네요', 'ㅠ']","[('역시', 'Noun'), ('네네', 'Noun'), ('는', 'Josa'), ('스노', 'Noun'), ('윙', 'Noun'), ('명', 'Noun'), ('이서', 'Noun'), ('배부르게', 'Adjective'), ('먹었습니다', 'Verb'), ('ㅎㅎㅎ', 'KoreanParticle'), ('서비스', 'Noun'), ('로', 'Josa'), ('주신', 'Noun'), ('소', 'Modifier'), ('떡', 'Noun'), ('소', 'Modifier'), ('떡', 'Noun'), ('도', 'Josa'), ('쫄깃', 'Noun'), ('하고', 'Josa'), ('맛있어요', 'Adjective'), ('바로', 'Noun'), ('먹어', 'Verb'), ('버려서', 'Verb'), ('소', 'Modifier'), ('떡', 'Noun'), ('소', 'Modifier'), ('떡', 'Noun'), ('은', 'Josa'), ('사진', 'Noun'), ('을', 'Josa'), ('못', 'VerbPrefix'), ('찍었네요', 'Verb'), ('ㅠ', 'KoreanParticle')]","['역시', '네네', '스노', '윙', '명', '이서', '서비스', '주신', '떡', '떡', '쫄깃', '바로', '떡', '떡', '사진']",,,",먹었습니다,먹어,버려서,찍었네요",",배부르게,맛있어요"
2021년 10월 5일,권선동,네네치킨-인계중앙점,j_**님,오리엔탈파닭/1,맛있어요 감사합니다,5,5,5,https://rev-static.yogiyo.co.kr/183cf57ecb8011f87b83b0e56f6550a0_tn.jpg,사장님 답글이 없어요 ,맛있어요 감사합니다,"['맛있어요', '감사합니다']","[('맛있어요', 'Adjective'), ('감사합니다', 'Verb')]",[],,,",감사합니다",",맛있어요"
2021년 10월 5일,권선동,네네치킨-인계중앙점,cy**님,"뼈 반반/1(반마리 선택(후라이드반,양념반),음료 업그레이드(콜라1.25L 업그레이드))",오랜만에 네네먹었는데 맛있어서~남은치킨은 다음날 모닝빵과함께먹었어요~ 식어도 맛나요^^,5,5,5,https://rev-static.yogiyo.co.kr/546be765502af8ca3eb75f409d41c7c6_tn.jpg,사장님 답글이 없어요 ,오랜만에 네네먹었는데 맛있어서남은치킨은 다음날 모닝빵과함께먹었어요 식어도 맛나요,"['오랜', '만', '에', '네네', '먹었는데', '맛있어', '서남', '은', '치킨', '은', '다음', '날', '모닝', '빵', '과', '함께', '먹었어요', '식어도', '맛', '나', '요']","[('오랜', 'Modifier'), ('만', 'Noun'), ('에', 'Josa'), ('네네', 'Noun'), ('먹었는데', 'Verb'), ('맛있어', 'Adjective'), ('서남', 'Noun'), ('은', 'Josa'), ('치킨', 'Noun'), ('은', 'Josa'), ('다음', 'Noun'), ('날', 'Noun'), ('모닝', 'Noun'), ('빵', 'Noun'), ('과', 'Josa'), ('함께', 'Adverb'), ('먹었어요', 'Verb'), ('식어도', 'Verb'), ('맛', 'Noun'), ('나', 'Josa'), ('요', 'Noun')]","['만', '네네', '서남', '치킨', '다음', '날', '모닝', '빵', '맛', '요']",",함께",,",먹었는데,먹었어요,식어도",",맛있어"
2021년 10월 4일,권선동,네네치킨-인계중앙점,st**님,"순살 반반/1(반마리 선택(순살치즈스노윙반,순살소이갈릭반))",언제나믿고먹습니다존맛,5,5,5,https://rev-static.yogiyo.co.kr/58a1306ecb2fa8bc6a51b36ec882ae0f_tn.jpg,사장님 답글이 없어요 ,언제나믿고먹습니다존맛,"['언제나', '믿고', '먹습니다', '존맛']","[('언제나', 'Adverb'), ('믿고', 'Verb'), ('먹습니다', 'Verb'), ('존맛', 'Noun')]",['존맛'],",언제나",,",믿고,먹습니다",
2021년 10월 4일,권선동,네네치킨-인계중앙점,gc**님,후라이드/1,치킨 맛있어요~~~~~~,5,5,5,https://rev-static.yogiyo.co.kr/6d83f8ad346c542c5bb89cb7bb05435a_tn.jpg,사장님 답글이 없어요 ,치킨 맛있어요,"['치킨', '맛있어요']","[('치킨', 'Noun'), ('맛있어요', 'Adjective')]",['치킨'],,,,",맛있어요"
2021년 10월 4일,권선동,네네치킨-인계중앙점,re**님,순살오리엔탈파닭/1,역시 파닭은 네네 💯파를 좋아해서 파 추가도 있었으면 좋겠네요,5,5,5,https://rev-static.yogiyo.co.kr/ba3aaa7102b96779f700fa7e0b60a478_tn.jpg,사장님 답글이 없어요 ,역시 파닭은 네네 파를 좋아해서 파 추가도 있었으면 좋겠네요,"['역시', '파닭', '은', '네네', '파', '를', '좋아해서', '파', '추가', '도', '있었으면', '좋겠네요']","[('역시', 'Noun'), ('파닭', 'Noun'), ('은', 'Josa'), ('네네', 'Noun'), ('파', 'Noun'), ('를', 'Josa'), ('좋아해서', 'Adjective'), ('파', 'Noun'), ('추가', 'Noun'), ('도', 'Josa'), ('있었으면', 'Adjective'), ('좋겠네요', 'Adjective')]","['역시', '파닭', '네네', '파', '파', '추가']",,,,",좋아해서,있었으면,좋겠네요"
2021년 10월 4일,권선동,네네치킨-인계중앙점,cj**님,순살쇼킹핫치킨/1,소스도 풍부하고 진짜 맛있었어욤,5,5,5,https://rev-static.yogiyo.co.kr/a3a0c7e0451bd49557b5cc17edbccefc_tn.jpg,사장님 답글이 없어요 ,소스도 풍부하고 진짜 맛있었어욤,"['소스', '도', '풍부하고', '진짜', '맛있었어', '욤']","[('소스', 'Noun'), ('도', 'Josa'), ('풍부하고', 'Adjective'), ('진짜', 'Noun'), ('맛있었어', 'Adjective'), ('욤', 'Noun')]","['소스', '진짜', '욤']",,,,",풍부하고,맛있었어"
2021년 10월 4일,권선동,네네치킨-인계중앙점,ql**님,"순살 반반/1(반마리 선택(순살후라이드반,순살양념반))",항상 잘 먹습니다.,5,5,5,https://rev-static.yogiyo.co.kr/abfa803ff40384dca24221a02db091af_tn.jpg,사장님 답글이 없어요 ,항상 잘 먹습니다,"['항상', '잘', '먹습니다']","[('항상', 'Noun'), ('잘', 'Verb'), ('먹습니다', 'Verb')]",['항상'],,,",잘,먹습니다",
2021년 10월 4일,권선동,네네치킨-인계중앙점,rl**님,"뼈 반반/1(반마리 선택(후라이드반,양념반))",크리스피후라이드 바삭하고 고소하고 짜지도않고 넘맛있네요~~양념도 그냥 묻어있는게아니라 흠뻑주셔서후라이드 찍먹 양념 부먹 두가지의 양념 식감을 느낄수있어서 좋아요~^^너무 친절하신 배달원분 덕분에 행복한 밤 되었어요~♡,5,5,5,https://github.com/kuick1kim/01colap/raw/main/csv/no-image-found-360x250-1.png,사장님 답글이 없어요 ,크리스피후라이드 바삭하고 고소하고 짜지도않고 넘맛있네요양념도 그냥 묻어있는게아니라 흠뻑주셔서후라이드 찍먹 양념 부먹 두가지의 양념 식감을 느낄수있어서 좋아요너무 친절하신 배달원분 덕분에 행복한 밤 되었어요,"['크리스', '피', '후라이드', '바삭', '하고', '고소하고', '짜지도', '않고', '넘', '맛있네요', '양념', '도', '그냥', '묻어있는게', '아니라', '흠뻑', '주셔서', '후라이드', '찍', '먹', '양념', '부', '먹', '두', '가지', '의', '양념', '식감', '을', '느낄수있어서', '좋아요', '너무', '친절하신', '배달', '원', '분', '덕분', '에', '행복한', '밤', '되었어요']","[('크리스', 'Noun'), ('피', 'Noun'), ('후라이드', 'Noun'), ('바삭', 'Noun'), ('하고', 'Josa'), ('고소하고', 'Adjective'), ('짜지도', 'Verb'), ('않고', 'Verb'), ('넘', 'Verb'), ('맛있네요', 'Adjective'), ('양념', 'Noun'), ('도', 'Josa'), ('그냥', 'Noun'), ('묻어있는게', 'Verb'), ('아니라', 'Adjective'), ('흠뻑', 'Noun'), ('주셔서', 'Verb'), ('후라이드', 'Noun'), ('찍', 'Noun'), ('먹', 'Verb'), ('양념', 'Noun'), ('부', 'Noun'), ('먹', 'Verb'), ('두', 'Determiner'), ('가지', 'Noun'), ('의', 'Josa'), ('양념', 'Noun'), ('식감', 'Noun'), ('을', 'Josa'), ('느낄수있어서', 'Verb'), ('좋아요', 'Adjective'), ('너무', 'Adverb'), ('친절하신', 'Adjective'), ('배달', 'Noun'), ('원', 'Modifier'), ('분', 'Noun'), ('덕분', 'Noun'), ('에', 'Josa'), ('행복한', 'Adjective'), ('밤', 'Noun'), ('되었어요', 'Verb')]","['크리스', '피', '후라이드', '바삭', '양념', '그냥', '흠뻑', '후라이드', '찍', '양념', '부', '가지', '양념', '식감', '배달', '분', '덕분', '밤']",",너무",,",짜지도,않고,넘,묻어있는게,주셔서,먹,먹,느낄수있어서,되었어요",",고소하고,맛있네요,아니라,좋아요,친절하신,행복한"
2021년 10월 3일,권선동,네네치킨-인계중앙점,jy**님,"핫블링치킨/1,네네감자튀김/1",오늘 치킨이 넘 땡겨 주문했는데 정말 맛나게 자알 먹었습니다앙~~ 감사합니다!,5,5,5,https://rev-static.yogiyo.co.kr/c68c528d1909fe47810ee81f4652741f_tn.jpg,사장님 답글이 없어요 ,오늘 치킨이 넘 땡겨 주문했는데 정말 맛나게 자알 먹었습니다앙 감사합니다,"['오늘', '치킨', '이', '넘', '땡겨', '주문', '했는데', '정말', '맛', '나게', '자알', '먹었습니다', '앙', '감사합니다']","[('오늘', 'Noun'), ('치킨', 'Noun'), ('이', 'Josa'), ('넘', 'Verb'), ('땡겨', 'Verb'), ('주문', 'Noun'), ('했는데', 'Verb'), ('정말', 'Noun'), ('맛', 'Noun'), ('나게', 'Verb'), ('자알', 'Noun'), ('먹었습니다', 'Verb'), ('앙', 'Adverb'), ('감사합니다', 'Verb')]","['오늘', '치킨', '주문', '정말', '맛', '자알']",",앙",,",넘,땡겨,했는데,나게,먹었습니다,감사합니다",
2021년 10월 3일,권선동,네네치킨-인계중앙점,mw**님,치즈스노윙/1,여기는 항상 양도 많고 맛있어요!,5,5,5,https://github.com/kuick1kim/01colap/raw/main/csv/no-image-found-360x250-1.png,사장님 답글이 없어요 ,여기는 항상 양도 많고 맛있어요,"['여기는', '항상', '양도', '많고', '맛있어요']","[('여기는', 'Verb'), ('항상', 'Noun'), ('양도', 'Noun'), ('많고', 'Adjective'), ('맛있어요', 'Adjective')]","['항상', '양도']",,,",여기는",",많고,맛있어요"
2021년 10월 3일,권선동,네네치킨-인계중앙점,eo**님,오리엔탈파닭/1,파닭은 진리죠!! 겁없이 소스에 치킨 푹 찍어 먹었다가 코에 구멍 났어용,5,5,5,https://github.com/kuick1kim/01colap/raw/main/csv/no-image-found-360x250-1.png,사장님 답글이 없어요 ,파닭은 진리죠 겁없이 소스에 치킨 푹 찍어 먹었다가 코에 구멍 났어용,"['파닭', '은', '진리', '죠', '겁', '없이', '소스', '에', '치킨', '푹', '찍어', '먹었다가', '코', '에', '구멍', '났어용']","[('파닭', 'Noun'), ('은', 'Josa'), ('진리', 'Noun'), ('죠', 'Josa'), ('겁', 'Noun'), ('없이', 'Adverb'), ('소스', 'Noun'), ('에', 'Josa'), ('치킨', 'Noun'), ('푹', 'Noun'), ('찍어', 'Verb'), ('먹었다가', 'Verb'), ('코', 'Noun'), ('에', 'Josa'), ('구멍', 'Noun'), ('났어용', 'Verb')]","['파닭', '진리', '겁', '소스', '치킨', '푹', '코', '구멍']",",없이",,",찍어,먹었다가,났어용",
2021년 10월 3일,권선동,네네치킨-인계중앙점,dk**님,순살치즈스노윙/1,맛있게 잘먹었습니다~~,5,5,5,https://rev-static.yogiyo.co.kr/3cca31dd36b8c096683f0de789aa3b7a_tn.jpg,사장님 답글이 없어요 ,맛있게 잘먹었습니다,"['맛있게', '잘', '먹었습니다']","[('맛있게', 'Adjective'), ('잘', 'VerbPrefix'), ('먹었습니다', 'Verb')]",[],,,",먹었습니다",",맛있게"
2021년 10월 3일,권선동,네네치킨-인계중앙점,mi**님,순살오리엔탈파닭/1(소스 추가(청양마요소스)),오랫만에 먹는데 여전히 맛있네요. 깨끗하고. 잘먹었습니다~!!,5,5,5,https://github.com/kuick1kim/01colap/raw/main/csv/no-image-found-360x250-1.png,사장님 답글이 없어요 ,오랫만에 먹는데 여전히 맛있네요 깨끗하고 잘먹었습니다,"['오랫', '만', '에', '먹는데', '여전히', '맛있네요', '깨끗하고', '잘', '먹었습니다']","[('오랫', 'Modifier'), ('만', 'Noun'), ('에', 'Josa'), ('먹는데', 'Verb'), ('여전히', 'Adjective'), ('맛있네요', 'Adjective'), ('깨끗하고', 'Adjective'), ('잘', 'VerbPrefix'), ('먹었습니다', 'Verb')]",['만'],,,",먹는데,먹었습니다",",여전히,맛있네요,깨끗하고"
2021년 10월 3일,권선동,네네치킨-인계중앙점,ch**님,"순살 반반/1(반마리 선택(순살어니언스노윙반,순살소이갈릭반))",네네치킨만의 맛이 잘 느껴졌습니다,5,4,5,https://rev-static.yogiyo.co.kr/ab06ae9c5d3ac0d5727a8799850d0bd9_tn.jpg,사장님 답글이 없어요 ,네네치킨만의 맛이 잘 느껴졌습니다,"['네', '네', '치킨', '만의', '맛', '이', '잘', '느껴졌습니다']","[('네', 'Determiner'), ('네', 'Modifier'), ('치킨', 'Noun'), ('만의', 'Josa'), ('맛', 'Noun'), ('이', 'Josa'), ('잘', 'Verb'), ('느껴졌습니다', 'Verb')]","['치킨', '맛']",,,",잘,느껴졌습니다",
