time,지역,가게이름,아이디,주문내용,댓글,맛,양,배달,사진주소,sajang,ko_text,token_review,tagging,Noun,Adverb,Number,Verb,Adjective
2021년 07월 14일,당수동,코리엔탈깻잎두마리치킨-율천점,ic**님,"두마리 2가지맛 선택（뼈）/1(치킨선택1(후라이드),치킨선택2(（인기）양념))",양도 많고 너무 바삭하니 맛있어요~~^^,5,5,5,https://rev-static.yogiyo.co.kr/05c33cfa57f0640a9a5204148ca5b293_tn.jpg,사장님 답글이 없어요 ,양도 많고 너무 바삭하니 맛있어요,"['양도', '많고', '너무', '바삭', '하니', '맛있어요']","[('양도', 'Noun'), ('많고', 'Adjective'), ('너무', 'Adverb'), ('바삭', 'Noun'), ('하니', 'Verb'), ('맛있어요', 'Adjective')]","['양도', '바삭']",",너무",,",하니",",많고,맛있어요"
2021년 07월 13일,당수동,코리엔탈깻잎두마리치킨-율천점,bu**님,"두마리 2가지맛 선택（뼈）/1(치킨선택1(후라이드),치킨선택2(후라이드))",바삭바삭합니다 후라이드. 부침가루처럼 바삭바삭해요. 굿~,4,5,5,https://rev-static.yogiyo.co.kr/06f207faff543ed48f6a9b1cc82489cf_tn.jpg,사장님 답글이 없어요 ,바삭바삭합니다 후라이드 부침가루처럼 바삭바삭해요 굿,"['바삭바삭합니다', '후라이드', '부침', '가루', '처럼', '바삭바삭해요', '굿']","[('바삭바삭합니다', 'Adjective'), ('후라이드', 'Noun'), ('부침', 'Verb'), ('가루', 'Noun'), ('처럼', 'Josa'), ('바삭바삭해요', 'Adjective'), ('굿', 'Noun')]","['후라이드', '가루', '굿']",,,",부침",",바삭바삭합니다,바삭바삭해요"
2021년 07월 13일,당수동,코리엔탈깻잎두마리치킨-율천점,in**님,"두마리 2가지맛 선택/1(치킨선택1(（BEST）수원 왕갈비치킨),치킨선택2(양파크리미치킨))",여러 메뉴 먹어보는데 다 맛있어요,5,5,5,https://github.com/kuick1kim/01colap/raw/main/csv/no-image-found-360x250-1.png,사장님 답글이 없어요 ,여러 메뉴 먹어보는데 다 맛있어요,"['여러', '메뉴', '먹어', '보는데', '다', '맛있어요']","[('여러', 'Noun'), ('메뉴', 'Noun'), ('먹어', 'Verb'), ('보는데', 'Verb'), ('다', 'Adverb'), ('맛있어요', 'Adjective')]","['여러', '메뉴']",",다",,",먹어,보는데",",맛있어요"
2021년 07월 13일,당수동,코리엔탈깻잎두마리치킨-율천점,b4**님,"치킨（선택）＋볶음밥＋춘권/1(치킨선택1(간장),볶음밥선택(김치볶음밥))",가성비최고 혼밥최고 순살최고 양최고 리뷰이벤트최고,5,5,5,https://rev-static.yogiyo.co.kr/fef37a1250c98d4ad579b37af82b452e_tn.jpg,사장님 답글이 없어요 ,가성비최고 혼밥최고 순살최고 양최고 리뷰이벤트최고,"['가성', '비', '최고', '혼밥', '최고', '순', '살', '최고', '양', '최고', '리뷰', '이벤트', '최고']","[('가성', 'Noun'), ('비', 'Noun'), ('최고', 'Noun'), ('혼밥', 'Noun'), ('최고', 'Noun'), ('순', 'Modifier'), ('살', 'Noun'), ('최고', 'Noun'), ('양', 'Modifier'), ('최고', 'Noun'), ('리뷰', 'Noun'), ('이벤트', 'Noun'), ('최고', 'Noun')]","['가성', '비', '최고', '혼밥', '최고', '살', '최고', '최고', '리뷰', '이벤트', '최고']",,,,
2021년 07월 13일,당수동,코리엔탈깻잎두마리치킨-율천점,dl**님,"두마리 2가지맛 선택/1(치킨선택1(후라이드),치킨선택2(슈프림 양념))",정말 맛있어요 정신 없이 먹다보니 사진을 늦게 찍엇네요 ㅠㅠㅠ,5,5,5,https://rev-static.yogiyo.co.kr/4420a7712dbca3333878d2f5d2dcaecb_tn.jpg,사장님 답글이 없어요 ,정말 맛있어요 정신 없이 먹다보니 사진을 늦게 찍엇네요 ㅠㅠㅠ,"['정말', '맛있어요', '정신', '없이', '먹다', '보니', '사진', '을', '늦게', '찍엇네', '요', 'ㅠㅠㅠ']","[('정말', 'Noun'), ('맛있어요', 'Adjective'), ('정신', 'Noun'), ('없이', 'Adverb'), ('먹다', 'Verb'), ('보니', 'Verb'), ('사진', 'Noun'), ('을', 'Josa'), ('늦게', 'Verb'), ('찍엇네', 'Noun'), ('요', 'Josa'), ('ㅠㅠㅠ', 'KoreanParticle')]","['정말', '정신', '사진', '찍엇네']",",없이",,",먹다,보니,늦게",",맛있어요"
2021년 07월 12일,당수동,코리엔탈깻잎두마리치킨-율천점,ca**님,[블랙라벨]로제퀸치킨 두마리 세트/1(치킨선택1(（BEST）수원 왕갈비치킨)),맛있게 잘먹었습니다 👍👍👍👍,5,5,5,https://rev-static.yogiyo.co.kr/be86ad33da258c3a869284dc2c09a28c_tn.jpg,사장님 답글이 없어요 ,맛있게 잘먹었습니다 ,"['맛있게', '잘', '먹었습니다']","[('맛있게', 'Adjective'), ('잘', 'VerbPrefix'), ('먹었습니다', 'Verb')]",[],,,",먹었습니다",",맛있게"
2021년 07월 12일,당수동,코리엔탈깻잎두마리치킨-율천점,jk**님,"두마리 2가지맛 선택/1(치킨선택1(간장),치킨선택2(（인기）양념))","깻잎치킨 최애등극,,, 생각날때마다 시켜먹어영",5,5,5,https://github.com/kuick1kim/01colap/raw/main/csv/no-image-found-360x250-1.png,사장님 답글이 없어요 ,깻잎치킨 최애등극 생각날때마다 시켜먹어영,"['깻잎', '치킨', '최애', '등', '극', '생각날', '때', '마다', '시켜', '먹어', '영']","[('깻잎', 'Noun'), ('치킨', 'Noun'), ('최애', 'Noun'), ('등', 'Noun'), ('극', 'Suffix'), ('생각날', 'Verb'), ('때', 'Noun'), ('마다', 'Josa'), ('시켜', 'Verb'), ('먹어', 'Verb'), ('영', 'Noun')]","['깻잎', '치킨', '최애', '등', '때', '영']",,,",생각날,시켜,먹어",
2021년 07월 11일,당수동,코리엔탈깻잎두마리치킨-율천점,qo**님,한마리 1가지맛 선택/1(치킨선택1(고추쏘핫)),첨 먹어봤는데 괜찮네요,5,5,5,https://rev-static.yogiyo.co.kr/f0cc06f1a0d330d3382c6a6449fdf8e3_tn.jpg,사장님 답글이 없어요 ,첨 먹어봤는데 괜찮네요,"['첨', '먹어', '봤는데', '괜찮네요']","[('첨', 'Adverb'), ('먹어', 'Verb'), ('봤는데', 'Verb'), ('괜찮네요', 'Adjective')]",[],",첨",,",먹어,봤는데",",괜찮네요"
2021년 07월 11일,당수동,코리엔탈깻잎두마리치킨-율천점,hy**님,"두마리 2가지맛 선택/1(치킨선택1(（추천）눈꽃스윗치즈),치킨선택2(슈프림 양념))",다 좋은데 소떡 소스가 좀 모자란것같아요,4,5,5,https://rev-static.yogiyo.co.kr/b261daf1c79a079dee0c8bdb5feb7382_tn.jpg,사장님 답글이 없어요 ,다 좋은데 소떡 소스가 좀 모자란것같아요,"['다', '좋은데', '소', '떡', '소스', '가', '좀', '모자란것', '같아요']","[('다', 'Adverb'), ('좋은데', 'Adjective'), ('소', 'Modifier'), ('떡', 'Noun'), ('소스', 'Noun'), ('가', 'Josa'), ('좀', 'Noun'), ('모자란것', 'Verb'), ('같아요', 'Adjective')]","['떡', '소스', '좀']",",다",,",모자란것",",좋은데,같아요"
2021년 07월 11일,당수동,코리엔탈깻잎두마리치킨-율천점,tr**님,한마리 1가지맛 선택/1(치킨선택1(후라이드)),바삭하고 맛있어요.,5,5,5,https://rev-static.yogiyo.co.kr/70e45100cf8e2da14dd473c752bfd463_tn.jpg,사장님 답글이 없어요 ,바삭하고 맛있어요,"['바삭', '하고', '맛있어요']","[('바삭', 'Noun'), ('하고', 'Josa'), ('맛있어요', 'Adjective')]",['바삭'],,,,",맛있어요"
2021년 07월 11일,당수동,코리엔탈깻잎두마리치킨-율천점,ki**님,"두마리 2가지맛 선택/1(치킨선택1(슈프림 양념),치킨선택2(눈꽃허니버터))",갈수록 맛있어지네요촉촉한 소스가 좋아서 슈스림맛을 잘먹어요오늘도 맛있게 잘 먹었어요,5,5,5,https://rev-static.yogiyo.co.kr/b93809f17931fe95dd69de7a25f9c223_tn.jpg,사장님 답글이 없어요 ,갈수록 맛있어지네요촉촉한 소스가 좋아서 슈스림맛을 잘먹어요오늘도 맛있게 잘 먹었어요,"['갈수록', '맛있어지네요', '촉촉한', '소스', '가', '좋아서', '슈스림맛', '을', '잘', '먹어요', '오늘', '도', '맛있게', '잘', '먹었어요']","[('갈수록', 'Noun'), ('맛있어지네요', 'Adjective'), ('촉촉한', 'Adjective'), ('소스', 'Noun'), ('가', 'Josa'), ('좋아서', 'Adjective'), ('슈스림맛', 'Noun'), ('을', 'Josa'), ('잘', 'VerbPrefix'), ('먹어요', 'Verb'), ('오늘', 'Noun'), ('도', 'Josa'), ('맛있게', 'Adjective'), ('잘', 'Verb'), ('먹었어요', 'Verb')]","['갈수록', '소스', '슈스림맛', '오늘']",,,",먹어요,잘,먹었어요",",맛있어지네요,촉촉한,좋아서,맛있게"
2021년 07월 11일,당수동,코리엔탈깻잎두마리치킨-율천점,ks**님,[블랙라벨]로제퀸치킨 두마리 세트/1(치킨선택1(후라이드)),맛있게 잘 먹었습니다! 다음에 또 주문할게요 흐흐,5,5,5,https://rev-static.yogiyo.co.kr/c1101eccf314c85f94c16a2eca4b5af0_tn.jpg,사장님 답글이 없어요 ,맛있게 잘 먹었습니다 다음에 또 주문할게요 흐흐,"['맛있게', '잘', '먹었습니다', '다음', '에', '또', '주문', '할게요', '흐흐']","[('맛있게', 'Adjective'), ('잘', 'Verb'), ('먹었습니다', 'Verb'), ('다음', 'Noun'), ('에', 'Josa'), ('또', 'Noun'), ('주문', 'Noun'), ('할게요', 'Verb'), ('흐흐', 'Noun')]","['다음', '또', '주문', '흐흐']",,,",잘,먹었습니다,할게요",",맛있게"
2021년 07월 11일,당수동,코리엔탈깻잎두마리치킨-율천점,rk**님,"두마리 2가지맛 선택（뼈）/1(치킨선택1(（BEST）수원 왕갈비치킨),치킨선택2(후라이드))",맛있게 잘 먹었습니다,5,5,5,https://rev-static.yogiyo.co.kr/b3f1c409f0275b13c41727cb6f2b5504_tn.jpg,사장님 답글이 없어요 ,맛있게 잘 먹었습니다,"['맛있게', '잘', '먹었습니다']","[('맛있게', 'Adjective'), ('잘', 'Verb'), ('먹었습니다', 'Verb')]",[],,,",잘,먹었습니다",",맛있게"
2021년 07월 11일,당수동,코리엔탈깻잎두마리치킨-율천점,km**님,"세마리 3가지맛 선택/1(치킨선택1(후레쉬갈릭),치킨선택2(（추천）눈꽃스윗치즈),치킨선택3(（인기）양념))",배달 시간 잘 맞춰서 왔습니다. 따뜻하고 맛있게 잘 먹었어요~!,5,5,5,https://rev-static.yogiyo.co.kr/0991dd64678ef1949a3359ed36d4d515_tn.jpg,사장님 답글이 없어요 ,배달 시간 잘 맞춰서 왔습니다 따뜻하고 맛있게 잘 먹었어요,"['배달', '시간', '잘', '맞춰서', '왔습니다', '따뜻하고', '맛있게', '잘', '먹었어요']","[('배달', 'Noun'), ('시간', 'Noun'), ('잘', 'Verb'), ('맞춰서', 'Verb'), ('왔습니다', 'Verb'), ('따뜻하고', 'Adjective'), ('맛있게', 'Adjective'), ('잘', 'Verb'), ('먹었어요', 'Verb')]","['배달', '시간']",,,",잘,맞춰서,왔습니다,잘,먹었어요",",따뜻하고,맛있게"
2021년 07월 11일,당수동,코리엔탈깻잎두마리치킨-율천점,ck**님,"두마리 2가지맛 선택/1(치킨선택1(（인기）양념),치킨선택2(간장))",맛있게 잘 먹었습니다~~!!,5,5,5,https://rev-static.yogiyo.co.kr/379529fcf51fdc6376eef16a1ab5eee6_tn.jpg,사장님 답글이 없어요 ,맛있게 잘 먹었습니다,"['맛있게', '잘', '먹었습니다']","[('맛있게', 'Adjective'), ('잘', 'Verb'), ('먹었습니다', 'Verb')]",[],,,",잘,먹었습니다",",맛있게"
2021년 07월 11일,당수동,코리엔탈깻잎두마리치킨-율천점,10**님,"두마리 2가지맛 선택（뼈）/1(치킨선택1(고추쏘핫),치킨선택2(（추천）눈꽃스윗치즈))",치킨 맛있게 잘 먹었습니다. 요새는 여기서만 사먹네요,5,5,5,https://github.com/kuick1kim/01colap/raw/main/csv/no-image-found-360x250-1.png,사장님 답글이 없어요 ,치킨 맛있게 잘 먹었습니다 요새는 여기서만 사먹네요,"['치킨', '맛있게', '잘', '먹었습니다', '요새', '는', '여기', '서', '만', '사먹네요']","[('치킨', 'Noun'), ('맛있게', 'Adjective'), ('잘', 'Verb'), ('먹었습니다', 'Verb'), ('요새', 'Noun'), ('는', 'Josa'), ('여기', 'Noun'), ('서', 'Josa'), ('만', 'Noun'), ('사먹네요', 'Verb')]","['치킨', '요새', '여기', '만']",,,",잘,먹었습니다,사먹네요",",맛있게"
2021년 07월 11일,당수동,코리엔탈깻잎두마리치킨-율천점,hy**님,"두마리 2가지맛 선택/1(치킨선택1(（인기）양념),치킨선택2(후레쉬갈릭)),파닭 소스/1",세 번째 주문!오늘은 기본이 땡겨서..양념도 그득히 주시고 잘먹었습니다!파썰어서 파닭소스랑 먹으면 기분이 두 배로 죠크든요근데 파닭양념이라는 메뉴로 시키는게 이득이었을지도??그래도 다 맛나게 잘 먹었습니다앙,5,5,5,https://rev-static.yogiyo.co.kr/9a9d7864023dc1ee2870a3a0b8a694ec_tn.jpg,사장님 답글이 없어요 ,세 번째 주문오늘은 기본이 땡겨서양념도 그득히 주시고 잘먹었습니다파썰어서 파닭소스랑 먹으면 기분이 두 배로 죠크든요근데 파닭양념이라는 메뉴로 시키는게 이득이었을지도그래도 다 맛나게 잘 먹었습니다앙,"['세', '번째', '주', '문', '오늘', '은', '기본', '이', '땡겨서', '양념', '도', '그득히', '주시', '고', '잘', '먹었습니다', '파', '썰어서', '파닭', '소스', '랑', '먹으면', '기분', '이', '두', '배', '로', '죠', '크든', '요', '근데', '파닭', '양념', '이라는', '메뉴', '로', '시키는게', '이득', '이었을지도', '그래도', '다', '맛', '나게', '잘', '먹었습니다', '앙']","[('세', 'Noun'), ('번째', 'Suffix'), ('주', 'Modifier'), ('문', 'Modifier'), ('오늘', 'Noun'), ('은', 'Josa'), ('기본', 'Noun'), ('이', 'Josa'), ('땡겨서', 'Verb'), ('양념', 'Noun'), ('도', 'Josa'), ('그득히', 'Adjective'), ('주시', 'Noun'), ('고', 'Josa'), ('잘', 'VerbPrefix'), ('먹었습니다', 'Verb'), ('파', 'Noun'), ('썰어서', 'Verb'), ('파닭', 'Noun'), ('소스', 'Noun'), ('랑', 'Josa'), ('먹으면', 'Verb'), ('기분', 'Noun'), ('이', 'Josa'), ('두', 'Noun'), ('배', 'Noun'), ('로', 'Josa'), ('죠', 'Josa'), ('크든', 'Verb'), ('요', 'Noun'), ('근데', 'Adverb'), ('파닭', 'Noun'), ('양념', 'Noun'), ('이라는', 'Josa'), ('메뉴', 'Noun'), ('로', 'Josa'), ('시키는게', 'Verb'), ('이득', 'Noun'), ('이었을지도', 'Verb'), ('그래도', 'Adverb'), ('다', 'Adverb'), ('맛', 'Noun'), ('나게', 'Verb'), ('잘', 'Verb'), ('먹었습니다', 'Verb'), ('앙', 'Adverb')]","['세', '오늘', '기본', '양념', '주시', '파', '파닭', '소스', '기분', '두', '배', '요', '파닭', '양념', '메뉴', '이득', '맛']",",근데,그래도,다,앙",,",땡겨서,먹었습니다,썰어서,먹으면,크든,시키는게,이었을지도,나게,잘,먹었습니다",",그득히"
2021년 07월 11일,당수동,코리엔탈깻잎두마리치킨-율천점,ic**님,황금지단치킨 두마리 세트/1(치킨선택2(후라이드)),감사히먹었습니다. ㅎㅎ,5,5,5,https://rev-static.yogiyo.co.kr/261082cc1b4c83b965dc767572636c79_tn.jpg,사장님 답글이 없어요 ,감사히먹었습니다 ㅎㅎ,"['감사히', '먹었습니다', 'ㅎㅎ']","[('감사히', 'Adverb'), ('먹었습니다', 'Verb'), ('ㅎㅎ', 'KoreanParticle')]",[],",감사히",,",먹었습니다",
2021년 07월 10일,당수동,코리엔탈깻잎두마리치킨-율천점,rj**님,"세마리 3가지맛 선택/1(치킨선택1(슈프림 수원 왕갈비치킨),치킨선택2(슈프림 수원 왕갈비치킨),치킨선택3(양파크리미치킨))",졸맛탱 ㅋ,5,5,0,https://rev-static.yogiyo.co.kr/994b423f57aa9d57f9f5fdce658477d7_tn.jpg,사장님 답글이 없어요 ,졸맛탱 ㅋ,"['졸맛', '탱', 'ㅋ']","[('졸맛', 'Noun'), ('탱', 'Adverb'), ('ㅋ', 'KoreanParticle')]",['졸맛'],",탱",,,
2021년 07월 10일,당수동,코리엔탈깻잎두마리치킨-율천점,le**님,"두마리 2가지맛 선택/1(치킨선택1(파닭 후라이드),치킨선택2(（인기）양념))",배달도 빠르고 양도 많아요!파닭이 너무 오랫만에 먹고싶어서 시켯는데파 많이 주셔서 맛있게 잘 먹었습니다 ~,4,5,5,https://rev-static.yogiyo.co.kr/2c3a3fb41ad7c3cef3ae0d57384aa89c_tn.jpg,사장님 답글이 없어요 ,배달도 빠르고 양도 많아요파닭이 너무 오랫만에 먹고싶어서 시켯는데파 많이 주셔서 맛있게 잘 먹었습니다 ,"['배달', '도', '빠르고', '양도', '많아요', '파닭', '이', '너무', '오랫', '만', '에', '먹고싶어서', '시', '켯', '는데', '파', '많이', '주셔서', '맛있게', '잘', '먹었습니다']","[('배달', 'Noun'), ('도', 'Josa'), ('빠르고', 'Adjective'), ('양도', 'Noun'), ('많아요', 'Adjective'), ('파닭', 'Noun'), ('이', 'Josa'), ('너무', 'Adverb'), ('오랫', 'Modifier'), ('만', 'Noun'), ('에', 'Josa'), ('먹고싶어서', 'Verb'), ('시', 'Modifier'), ('켯', 'Noun'), ('는데', 'Verb'), ('파', 'Noun'), ('많이', 'Adverb'), ('주셔서', 'Verb'), ('맛있게', 'Adjective'), ('잘', 'Verb'), ('먹었습니다', 'Verb')]","['배달', '양도', '파닭', '만', '켯', '파']",",너무,많이",,",먹고싶어서,는데,주셔서,잘,먹었습니다",",빠르고,많아요,맛있게"
2021년 07월 10일,당수동,코리엔탈깻잎두마리치킨-율천점,se**님,[레드라벨]불마왕치킨 두마리 세트/1(치킨선택1(후라이드)),맛있게 맵긴 하지만 저에겐 약간 무리네요ㅠㅠ담엔 다른걸로 먹어볼게요ㅎㅎ,5,5,5,https://rev-static.yogiyo.co.kr/07dcc68b1b47a281542b0eb8553823b1_tn.jpg,사장님 답글이 없어요 ,맛있게 맵긴 하지만 저에겐 약간 무리네요ㅠㅠ담엔 다른걸로 먹어볼게요ㅎㅎ,"['맛있게', '맵긴', '하지만', '저', '에겐', '약간', '무리네요', 'ㅠㅠ', '담', '엔', '다른', '걸', '로', '먹어', '볼게요', 'ㅎㅎ']","[('맛있게', 'Adjective'), ('맵긴', 'Verb'), ('하지만', 'Conjunction'), ('저', 'Noun'), ('에겐', 'Josa'), ('약간', 'Noun'), ('무리네요', 'Adjective'), ('ㅠㅠ', 'KoreanParticle'), ('담', 'Noun'), ('엔', 'Josa'), ('다른', 'Modifier'), ('걸', 'Noun'), ('로', 'Josa'), ('먹어', 'Verb'), ('볼게요', 'Verb'), ('ㅎㅎ', 'KoreanParticle')]","['저', '약간', '담', '걸']",,,",맵긴,먹어,볼게요",",맛있게,무리네요"
2021년 07월 10일,당수동,코리엔탈깻잎두마리치킨-율천점,yw**님,"세마리 3가지맛 선택/1(치킨선택1(슈프림 양념),치킨선택2(고추쏘핫),치킨선택3(（BEST）수원 왕갈비치킨))",맛있게 잘먹었습니다^^,5,5,5,https://rev-static.yogiyo.co.kr/c08de7a874f6b39b70080eb95e6a2726_tn.jpg,사장님 답글이 없어요 ,맛있게 잘먹었습니다,"['맛있게', '잘', '먹었습니다']","[('맛있게', 'Adjective'), ('잘', 'VerbPrefix'), ('먹었습니다', 'Verb')]",[],,,",먹었습니다",",맛있게"
2021년 07월 10일,당수동,코리엔탈깻잎두마리치킨-율천점,sj**님,황금지단치킨 두마리 세트/1(치킨선택2(슈프림 양념)),항상 맛있게 먹고 있어요,5,5,5,https://rev-static.yogiyo.co.kr/3bdfe7caa0c2119cadffa459f7d55b0e_tn.jpg,사장님 답글이 없어요 ,항상 맛있게 먹고 있어요,"['항상', '맛있게', '먹고', '있어요']","[('항상', 'Noun'), ('맛있게', 'Adjective'), ('먹고', 'Verb'), ('있어요', 'Adjective')]",['항상'],,,",먹고",",맛있게,있어요"
2021년 07월 09일,당수동,코리엔탈깻잎두마리치킨-율천점,sa**님,한마리 1가지맛 선택/1(치킨선택1(후라이드)),잘 먹었습니다깻잎이 그냥 뿌리는것만있는게 아니고 튀김반죽에도 들어가서 향이 좋네요,5,5,5,https://github.com/kuick1kim/01colap/raw/main/csv/no-image-found-360x250-1.png,사장님 답글이 없어요 ,잘 먹었습니다깻잎이 그냥 뿌리는것만있는게 아니고 튀김반죽에도 들어가서 향이 좋네요,"['잘', '먹었습니다', '깻잎', '이', '그냥', '뿌리는것만', '있는게', '아니고', '튀김', '반죽', '에도', '들어가서', '향', '이', '좋네요']","[('잘', 'Verb'), ('먹었습니다', 'Verb'), ('깻잎', 'Noun'), ('이', 'Josa'), ('그냥', 'Noun'), ('뿌리는것만', 'Verb'), ('있는게', 'Adjective'), ('아니고', 'Adjective'), ('튀김', 'Noun'), ('반죽', 'Noun'), ('에도', 'Josa'), ('들어가서', 'Verb'), ('향', 'Noun'), ('이', 'Josa'), ('좋네요', 'Adjective')]","['깻잎', '그냥', '튀김', '반죽', '향']",,,",잘,먹었습니다,뿌리는것만,들어가서",",있는게,아니고,좋네요"
2021년 07월 09일,당수동,코리엔탈깻잎두마리치킨-율천점,ma**님,"두마리 2가지맛 선택/1(치킨선택1(후라이드),치킨선택2(양파크리미치킨))",양 많아서 괜찮은데 케찹은 왜 안주는지..,5,5,0,https://rev-static.yogiyo.co.kr/afabbd53233261c66eee465241c78a6a_tn.jpg,사장님 답글이 없어요 ,양 많아서 괜찮은데 케찹은 왜 안주는지,"['양', '많아서', '괜찮은데', '케찹', '은', '왜', '안주는지']","[('양', 'Noun'), ('많아서', 'Adjective'), ('괜찮은데', 'Adjective'), ('케찹', 'Noun'), ('은', 'Josa'), ('왜', 'Noun'), ('안주는지', 'Verb')]","['양', '케찹', '왜']",,,",안주는지",",많아서,괜찮은데"
2021년 07월 09일,당수동,코리엔탈깻잎두마리치킨-율천점,wl**님,"두마리 2가지맛 선택/1(치킨선택1(（추천）눈꽃스윗치즈),치킨선택2(（인기）양념))",가성비짱이고 리뷰이벤트까지 감사합니다~,5,5,5,https://rev-static.yogiyo.co.kr/b5ab7a768aaf9541227670a66b947b3c_tn.jpg,사장님 답글이 없어요 ,가성비짱이고 리뷰이벤트까지 감사합니다,"['가성', '비', '짱', '이고', '리뷰', '이벤트', '까지', '감사합니다']","[('가성', 'Noun'), ('비', 'Noun'), ('짱', 'Suffix'), ('이고', 'Josa'), ('리뷰', 'Noun'), ('이벤트', 'Noun'), ('까지', 'Josa'), ('감사합니다', 'Verb')]","['가성', '비', '리뷰', '이벤트']",,,",감사합니다",
2021년 07월 09일,당수동,코리엔탈깻잎두마리치킨-율천점,si**님,"두마리 2가지맛 선택/1(치킨선택1(후라이드),치킨선택2(（인기）양념))",후라이드랑 감자 소떡은 맛나데요근데 양념은 요래 남았어요,3,4,5,https://rev-static.yogiyo.co.kr/f337e937e0c7c018a9f0c7426cdae30d_tn.jpg,사장님 답글이 없어요 ,후라이드랑 감자 소떡은 맛나데요근데 양념은 요래 남았어요,"['후라이드', '랑', '감자', '소', '떡', '은', '맛', '나데요', '근데', '양념', '은', '요', '래', '남았어요']","[('후라이드', 'Noun'), ('랑', 'Josa'), ('감자', 'Noun'), ('소', 'Modifier'), ('떡', 'Noun'), ('은', 'Josa'), ('맛', 'Noun'), ('나데요', 'Verb'), ('근데', 'Adverb'), ('양념', 'Noun'), ('은', 'Josa'), ('요', 'Noun'), ('래', 'Josa'), ('남았어요', 'Verb')]","['후라이드', '감자', '떡', '맛', '양념', '요']",",근데",,",나데요,남았어요",
2021년 07월 09일,당수동,코리엔탈깻잎두마리치킨-율천점,ch**님,"두마리 2가지맛 선택/1(치킨선택1(간장),치킨선택2(（인기）양념))",양념 간장듀오는 언제나 실패하지않는 신뢰의 듀오! 이번에도 잘먹었습니다,5,5,5,https://rev-static.yogiyo.co.kr/ec2a68e1d3e639f5c170e1d0fe171aea_tn.jpg,사장님 답글이 없어요 ,양념 간장듀오는 언제나 실패하지않는 신뢰의 듀오 이번에도 잘먹었습니다,"['양념', '간장', '듀오', '는', '언제나', '실패하지', '않는', '신뢰', '의', '듀오', '이번', '에도', '잘', '먹었습니다']","[('양념', 'Noun'), ('간장', 'Noun'), ('듀오', 'Noun'), ('는', 'Josa'), ('언제나', 'Adverb'), ('실패하지', 'Adjective'), ('않는', 'Verb'), ('신뢰', 'Noun'), ('의', 'Josa'), ('듀오', 'Noun'), ('이번', 'Noun'), ('에도', 'Josa'), ('잘', 'VerbPrefix'), ('먹었습니다', 'Verb')]","['양념', '간장', '듀오', '신뢰', '듀오', '이번']",",언제나",,",않는,먹었습니다",",실패하지"
2021년 07월 09일,당수동,코리엔탈깻잎두마리치킨-율천점,de**님,"두마리 2가지맛 선택/1(치킨선택1(후라이드),치킨선택2(（BEST）수원 왕갈비치킨))",늘그렇듯 맛있었습니다,5,5,0,https://rev-static.yogiyo.co.kr/651c57695ae433c4a28fa8f59f7f27d3_tn.jpg,사장님 답글이 없어요 ,늘그렇듯 맛있었습니다,"['늘', '그렇듯', '맛있었습니다']","[('늘', 'Noun'), ('그렇듯', 'Adjective'), ('맛있었습니다', 'Adjective')]",['늘'],,,,",그렇듯,맛있었습니다"
2021년 07월 08일,당수동,코리엔탈깻잎두마리치킨-율천점,so**님,한마리 1가지맛 선택/1(치킨선택1(후라이드)),처음 시켜먹어봤는데 엄청 맛있어서 만족했어요~ 앞으로도 자주 시켜먹을게요!!,5,5,5,https://github.com/kuick1kim/01colap/raw/main/csv/no-image-found-360x250-1.png,사장님 답글이 없어요 ,처음 시켜먹어봤는데 엄청 맛있어서 만족했어요 앞으로도 자주 시켜먹을게요,"['처음', '시켜', '먹어', '봤는데', '엄청', '맛있어서', '만족했어요', '앞', '으로도', '자주', '시켜', '먹을게요']","[('처음', 'Noun'), ('시켜', 'Verb'), ('먹어', 'Verb'), ('봤는데', 'Verb'), ('엄청', 'Adverb'), ('맛있어서', 'Adjective'), ('만족했어요', 'Adjective'), ('앞', 'Noun'), ('으로도', 'Josa'), ('자주', 'Noun'), ('시켜', 'Verb'), ('먹을게요', 'Verb')]","['처음', '앞', '자주']",",엄청",,",시켜,먹어,봤는데,시켜,먹을게요",",맛있어서,만족했어요"
2021년 07월 08일,당수동,코리엔탈깻잎두마리치킨-율천점,li**님,"두마리 2가지맛 선택/1(치킨선택1(후라이드),치킨선택2(슈프림 양념),사이드추가(깻잎 추가))",배달도 빠르고 맛있어요,5,5,5,https://rev-static.yogiyo.co.kr/7b14334ccb337e4faa209fd4bf49deeb_tn.jpg,사장님 답글이 없어요 ,배달도 빠르고 맛있어요,"['배달', '도', '빠르고', '맛있어요']","[('배달', 'Noun'), ('도', 'Josa'), ('빠르고', 'Adjective'), ('맛있어요', 'Adjective')]",['배달'],,,,",빠르고,맛있어요"
