time,지역,가게이름,아이디,주문내용,댓글,맛,양,배달,사진주소,sajang,ko_text,token_review,tagging,Noun,Adverb,Number,Verb,Adjective
2021년 11월 19일,정왕동,처갓집양념치킨-시화2점,xu**님,"반반치킨（반반 두 종류 선택）/1(반반선택(슈프림양념치킨,후라이드치킨))",맛좋습니다!!!!!,5,5,5,https://github.com/kuick1kim/01colap/raw/main/csv/no-image-found-360x250-1.png,사장님 답글이 없어요 ,맛좋습니다,"['맛', '좋습니다']","[('맛', 'Noun'), ('좋습니다', 'Adjective')]",['맛'],,,,",좋습니다"
2021년 11월 18일,정왕동,처갓집양념치킨-시화2점,cj**님,슈프림양념치킨/1,맛있어요. 요청사항도 들어주셔서 감사합니다,5,5,0,https://rev-static.yogiyo.co.kr/6a626e5b2cd0321e507b2eda0797ef00_tn.jpg,사장님 답글이 없어요 ,맛있어요 요청사항도 들어주셔서 감사합니다,"['맛있어요', '요청', '사항', '도', '들어주셔서', '감사합니다']","[('맛있어요', 'Adjective'), ('요청', 'Noun'), ('사항', 'Noun'), ('도', 'Josa'), ('들어주셔서', 'Verb'), ('감사합니다', 'Verb')]","['요청', '사항']",,,",들어주셔서,감사합니다",",맛있어요"
2021년 11월 18일,정왕동,처갓집양념치킨-시화2점,ho**님,"반반치킨（반반 두 종류 선택）/1(반반선택(허니올리고당야채양념치킨,후라이드치킨))",늘 맛나게 잘먹고있어요!,5,5,5,https://github.com/kuick1kim/01colap/raw/main/csv/no-image-found-360x250-1.png,사장님 답글이 없어요 ,늘 맛나게 잘먹고있어요,"['늘', '맛', '나게', '잘', '먹고있어요']","[('늘', 'Noun'), ('맛', 'Noun'), ('나게', 'Verb'), ('잘', 'VerbPrefix'), ('먹고있어요', 'Verb')]","['늘', '맛']",,,",나게,먹고있어요",
2021년 11월 17일,정왕동,처갓집양념치킨-시화2점,ss**님,"두마리세트（치킨 두 종류 선택）/1(치킨선택1(후라이드치킨),치킨선택2(슈프림양념치킨))","맛, 양, 배달 뭐하나 흠잡을데가 없네용. 잘 먹었습니다~^^",5,5,5,https://github.com/kuick1kim/01colap/raw/main/csv/no-image-found-360x250-1.png,사장님 답글이 없어요 ,맛 양 배달 뭐하나 흠잡을데가 없네용 잘 먹었습니다,"['맛', '양', '배달', '뭐', '하나', '흠잡을데가', '없네용', '잘', '먹었습니다']","[('맛', 'Noun'), ('양', 'Noun'), ('배달', 'Noun'), ('뭐', 'Noun'), ('하나', 'Noun'), ('흠잡을데가', 'Adjective'), ('없네용', 'Adjective'), ('잘', 'Verb'), ('먹었습니다', 'Verb')]","['맛', '양', '배달', '뭐', '하나']",,,",잘,먹었습니다",",흠잡을데가,없네용"
2021년 11월 16일,정왕동,처갓집양념치킨-시화2점,eh**님,"반반치킨（반반 두 종류 선택）/1(반반선택(슈프림양념치킨,후라이드치킨),옵션(콜라 1.25L 변경,슈프림골드치즈볼（5개）))",맛있게 잘 먹었습니다.,5,5,5,https://github.com/kuick1kim/01colap/raw/main/csv/no-image-found-360x250-1.png,사장님 답글이 없어요 ,맛있게 잘 먹었습니다,"['맛있게', '잘', '먹었습니다']","[('맛있게', 'Adjective'), ('잘', 'Verb'), ('먹었습니다', 'Verb')]",[],,,",잘,먹었습니다",",맛있게"
2021년 11월 16일,정왕동,처갓집양념치킨-시화2점,pr**님,"두마리세트（치킨 두 종류 선택）/1(치킨선택1(후라이드치킨),치킨선택2(허니올리고당야채양념치킨),세트옵션(콜라 1.25L 추가,떡사리))",옛날맛 나는 그런 양념통닭이에요두마리 세트인데 양도 많았어요,5,5,5,https://rev-static.yogiyo.co.kr/8b9d16767f698a3d817c584a1d6f96b7_tn.jpg,사장님 답글이 없어요 ,옛날맛 나는 그런 양념통닭이에요두마리 세트인데 양도 많았어요,"['옛날', '맛', '나', '는', '그런', '양념통닭', '이에요', '두', '마리', '세트', '인데', '양도', '많았어요']","[('옛날', 'Noun'), ('맛', 'Noun'), ('나', 'Noun'), ('는', 'Josa'), ('그런', 'Adjective'), ('양념통닭', 'Noun'), ('이에요', 'Josa'), ('두', 'Determiner'), ('마리', 'Noun'), ('세트', 'Noun'), ('인데', 'Josa'), ('양도', 'Noun'), ('많았어요', 'Adjective')]","['옛날', '맛', '나', '양념통닭', '마리', '세트', '양도']",,,,",그런,많았어요"
2021년 11월 15일,정왕동,처갓집양념치킨-시화2점,jo**님,"두마리세트（치킨 두 종류 선택）/1(치킨선택1(후라이드치킨),치킨선택2(허니올리고당야채양념치킨))","맛있게 잘먹었어요~빠삭빠삭하고, 고기 신선함도 눈으로 보일정도라 안심하고 잘먹었어요~",5,5,0,https://rev-static.yogiyo.co.kr/8a703cfb8664a8242e75d615ae976bb5_tn.jpg,사장님 답글이 없어요 ,맛있게 잘먹었어요빠삭빠삭하고 고기 신선함도 눈으로 보일정도라 안심하고 잘먹었어요,"['맛있게', '잘', '먹었어요', '빠삭빠', '삭', '하고', '고기', '신선함도', '눈', '으로', '보일', '정도', '라', '안심', '하고', '잘', '먹었어요']","[('맛있게', 'Adjective'), ('잘', 'VerbPrefix'), ('먹었어요', 'Verb'), ('빠삭빠', 'Noun'), ('삭', 'Noun'), ('하고', 'Josa'), ('고기', 'Noun'), ('신선함도', 'Adjective'), ('눈', 'Noun'), ('으로', 'Josa'), ('보일', 'Verb'), ('정도', 'Noun'), ('라', 'Josa'), ('안심', 'Noun'), ('하고', 'Josa'), ('잘', 'VerbPrefix'), ('먹었어요', 'Verb')]","['빠삭빠', '삭', '고기', '눈', '정도', '안심']",,,",먹었어요,보일,먹었어요",",맛있게,신선함도"
2021년 11월 15일,정왕동,처갓집양념치킨-시화2점,19**님,"두마리세트（치킨 두 종류 선택）/1(치킨선택1(후라이드치킨),치킨선택2(허니올리고당야채양념치킨))",맛있게 잘 먹었어요~~~,5,5,5,https://rev-static.yogiyo.co.kr/d8514067391de191377c063ebb44419c_tn.jpg,사장님 답글이 없어요 ,맛있게 잘 먹었어요,"['맛있게', '잘', '먹었어요']","[('맛있게', 'Adjective'), ('잘', 'Verb'), ('먹었어요', 'Verb')]",[],,,",잘,먹었어요",",맛있게"
2021년 11월 08일,정왕동,처갓집양념치킨-시화2점,hs**님,순살 슈프림양념치킨/2,치킨은 처갓집이 젤 맛있답니다.👍,5,5,5,https://github.com/kuick1kim/01colap/raw/main/csv/no-image-found-360x250-1.png,사장님 답글이 없어요 ,치킨은 처갓집이 젤 맛있답니다,"['치킨', '은', '처갓집', '이', '젤', '맛있답니다']","[('치킨', 'Noun'), ('은', 'Josa'), ('처갓집', 'Noun'), ('이', 'Josa'), ('젤', 'Noun'), ('맛있답니다', 'Adjective')]","['치킨', '처갓집', '젤']",,,,",맛있답니다"
2021년 11월 05일,정왕동,처갓집양념치킨-시화2점,kh**님,핫슈프림양념치킨/1,양이 너무 많이서 포장 들고가다가 손잡이가 찢어졌어요. 완전 밥도둑. 그냥 슈림프는 느끼한 감이 있었는데 핫슈림프는 질리지 않네요!,5,5,0,https://rev-static.yogiyo.co.kr/c6a172c708cb275cbd9bccdb8a0a7da2_tn.jpg,사장님 답글이 없어요 ,양이 너무 많이서 포장 들고가다가 손잡이가 찢어졌어요 완전 밥도둑 그냥 슈림프는 느끼한 감이 있었는데 핫슈림프는 질리지 않네요,"['양', '이', '너무', '많이', '서', '포장', '들고가다가', '손잡이', '가', '찢어졌어요', '완전', '밥', '도둑', '그냥', '슈림프', '는', '느끼한', '감', '이', '있었는데', '핫슈림프', '는', '질리', '지', '않네요']","[('양', 'Noun'), ('이', 'Josa'), ('너무', 'Adverb'), ('많이', 'Modifier'), ('서', 'Modifier'), ('포장', 'Noun'), ('들고가다가', 'Verb'), ('손잡이', 'Noun'), ('가', 'Josa'), ('찢어졌어요', 'Verb'), ('완전', 'Noun'), ('밥', 'Noun'), ('도둑', 'Noun'), ('그냥', 'Noun'), ('슈림프', 'Noun'), ('는', 'Josa'), ('느끼한', 'Adjective'), ('감', 'Noun'), ('이', 'Josa'), ('있었는데', 'Adjective'), ('핫슈림프', 'Noun'), ('는', 'Josa'), ('질리', 'Noun'), ('지', 'Josa'), ('않네요', 'Verb')]","['양', '포장', '손잡이', '완전', '밥', '도둑', '그냥', '슈림프', '감', '핫슈림프', '질리']",",너무",,",들고가다가,찢어졌어요,않네요",",느끼한,있었는데"
2021년 11월 03일,정왕동,처갓집양념치킨-시화2점,zz**님,"두마리세트（치킨 두 종류 선택）/1(치킨선택1(슈프림양념치킨),치킨선택2(와락（간장）치킨 - 순한맛))",맛있게 잘 먹었어용!!! 양도 많고 조아요,5,5,5,https://rev-static.yogiyo.co.kr/a0663e6a5e5cd2cbb4c4835adfea74a7_tn.jpg,사장님 답글이 없어요 ,맛있게 잘 먹었어용 양도 많고 조아요,"['맛있게', '잘', '먹었어용', '양도', '많고', '조아요']","[('맛있게', 'Adjective'), ('잘', 'Verb'), ('먹었어용', 'Verb'), ('양도', 'Noun'), ('많고', 'Adjective'), ('조아요', 'Adjective')]",['양도'],,,",잘,먹었어용",",맛있게,많고,조아요"
2021년 11월 03일,정왕동,처갓집양념치킨-시화2점,pa**님,후라이드치킨/1,치맥으로 짱이었어요 넘 맛남ㅋㅋ,5,5,0,https://rev-static.yogiyo.co.kr/6b42530c5bd45f78d0b3f06a579a58e2_tn.jpg,사장님 답글이 없어요 ,치맥으로 짱이었어요 넘 맛남ㅋㅋ,"['치맥', '으로', '짱', '이었어요', '넘', '맛남', 'ㅋㅋ']","[('치맥', 'Noun'), ('으로', 'Josa'), ('짱', 'VerbPrefix'), ('이었어요', 'Verb'), ('넘', 'Verb'), ('맛남', 'Noun'), ('ㅋㅋ', 'KoreanParticle')]","['치맥', '맛남']",,,",이었어요,넘",
2021년 11월 02일,정왕동,처갓집양념치킨-시화2점,sk**님,"반반치킨（반반 두 종류 선택）/1(반반선택(허니올리고당야채양념치킨,후라이드치킨))",치킨 살이 야들야들한게 맛있네요 잘먹었습니다,5,5,5,https://github.com/kuick1kim/01colap/raw/main/csv/no-image-found-360x250-1.png,사장님 답글이 없어요 ,치킨 살이 야들야들한게 맛있네요 잘먹었습니다,"['치킨', '살이', '야들야들한게', '맛있네요', '잘', '먹었습니다']","[('치킨', 'Noun'), ('살이', 'Noun'), ('야들야들한게', 'Adjective'), ('맛있네요', 'Adjective'), ('잘', 'VerbPrefix'), ('먹었습니다', 'Verb')]","['치킨', '살이']",,,",먹었습니다",",야들야들한게,맛있네요"
2021년 11월 02일,정왕동,처갓집양념치킨-시화2점,ss**님,"반반치킨（반반 두 종류 선택）/1(반반선택(허니올리고당야채양념치킨,후라이드치킨),옵션(양배추 샐러드))",맛있게 잘먹었습니다,5,5,5,https://github.com/kuick1kim/01colap/raw/main/csv/no-image-found-360x250-1.png,사장님 답글이 없어요 ,맛있게 잘먹었습니다,"['맛있게', '잘', '먹었습니다']","[('맛있게', 'Adjective'), ('잘', 'VerbPrefix'), ('먹었습니다', 'Verb')]",[],,,",먹었습니다",",맛있게"
2021년 11월 02일,정왕동,처갓집양념치킨-시화2점,40**님,슈프림양념치킨/1,언제나 최고의 맛입니다,5,5,5,https://rev-static.yogiyo.co.kr/cdcc261c0c3e3d6bbb52718c0a19efc6_tn.jpg,사장님 답글이 없어요 ,언제나 최고의 맛입니다,"['언제나', '최고', '의', '맛', '입니다']","[('언제나', 'Adverb'), ('최고', 'Noun'), ('의', 'Josa'), ('맛', 'Noun'), ('입니다', 'Adjective')]","['최고', '맛']",",언제나",,,",입니다"
2021년 11월 02일,정왕동,처갓집양념치킨-시화2점,40**님,슈프림양념치킨/1,맛 진짜 좋구 잘먹었습니다,5,5,5,https://rev-static.yogiyo.co.kr/e5bea2b05d07f1b4a35113d536051c03_tn.jpg,사장님 답글이 없어요 ,맛 진짜 좋구 잘먹었습니다,"['맛', '진짜', '좋구', '잘', '먹었습니다']","[('맛', 'Noun'), ('진짜', 'Noun'), ('좋구', 'Adjective'), ('잘', 'VerbPrefix'), ('먹었습니다', 'Verb')]","['맛', '진짜']",,,",먹었습니다",",좋구"
2021년 11월 01일,정왕동,처갓집양념치킨-시화2점,ks**님,후라이드치킨/1,배달도 빠르고 맛있어요,5,5,5,https://github.com/kuick1kim/01colap/raw/main/csv/no-image-found-360x250-1.png,사장님 답글이 없어요 ,배달도 빠르고 맛있어요,"['배달', '도', '빠르고', '맛있어요']","[('배달', 'Noun'), ('도', 'Josa'), ('빠르고', 'Adjective'), ('맛있어요', 'Adjective')]",['배달'],,,,",빠르고,맛있어요"
2021년 11월 01일,정왕동,처갓집양념치킨-시화2점,ep**님,"순살반반（순살반반 두 종류 선택）/1(반반선택(순살 슈프림양념치킨,순살 후라이드치킨),옵션(감자튀김))",맛있게 잘 먹었습니다.,5,5,4,https://rev-static.yogiyo.co.kr/1d8bd34ce5194b385ce4514b8981fc8e_tn.jpg,사장님 답글이 없어요 ,맛있게 잘 먹었습니다,"['맛있게', '잘', '먹었습니다']","[('맛있게', 'Adjective'), ('잘', 'Verb'), ('먹었습니다', 'Verb')]",[],,,",잘,먹었습니다",",맛있게"
2021년 11월 01일,정왕동,처갓집양념치킨-시화2점,po**님,순살 닭강정/1,생일이 할로윈이라 하루전날 고민하면서 시켜먹었던건데 맛이나 양이나 배달료도 아깝지 않았네요.그리고 제가 잡내나 들익으면 그냥 버리는데 잡내도 없고 추가요청사항에 바삭하게 튀겨달라했는데 진짜 바삭하게 튀겨서 보내주셨더라고요. 그래서  리뷰 잘 안적는데 생각나서 시간내서 만족하면서 리뷰 적고있네요.,5,5,5,https://github.com/kuick1kim/01colap/raw/main/csv/no-image-found-360x250-1.png,사장님 답글이 없어요 ,생일이 할로윈이라 하루전날 고민하면서 시켜먹었던건데 맛이나 양이나 배달료도 아깝지 않았네요그리고 제가 잡내나 들익으면 그냥 버리는데 잡내도 없고 추가요청사항에 바삭하게 튀겨달라했는데 진짜 바삭하게 튀겨서 보내주셨더라고요 그래서  리뷰 잘 안적는데 생각나서 시간내서 만족하면서 리뷰 적고있네요,"['생일', '이', '할로윈', '이라', '하루', '전날', '고민', '하면서', '시켜', '먹었던건데', '맛', '이나', '양', '이나', '배달', '료', '도', '아깝지', '않았네요', '그리고', '제', '가', '잡내나', '들', '익으면', '그냥', '버리는데', '잡내도', '없고', '추가', '요청', '사항', '에', '바삭', '하게', '튀겨', '달라', '했는데', '진짜', '바삭', '하게', '튀겨서', '보내주셨더라고요', '그래서', '리뷰', '잘', '안', '적는데', '생각나서', '시간', '내서', '만족하면서', '리뷰', '적고있네요']","[('생일', 'Noun'), ('이', 'Josa'), ('할로윈', 'Noun'), ('이라', 'Josa'), ('하루', 'Noun'), ('전날', 'Noun'), ('고민', 'Noun'), ('하면서', 'Verb'), ('시켜', 'Verb'), ('먹었던건데', 'Verb'), ('맛', 'Noun'), ('이나', 'Josa'), ('양', 'Noun'), ('이나', 'Josa'), ('배달', 'Noun'), ('료', 'Noun'), ('도', 'Josa'), ('아깝지', 'Adjective'), ('않았네요', 'Verb'), ('그리고', 'Conjunction'), ('제', 'Noun'), ('가', 'Josa'), ('잡내나', 'Verb'), ('들', 'Verb'), ('익으면', 'Verb'), ('그냥', 'Noun'), ('버리는데', 'Verb'), ('잡내도', 'Verb'), ('없고', 'Adjective'), ('추가', 'Noun'), ('요청', 'Noun'), ('사항', 'Noun'), ('에', 'Josa'), ('바삭', 'Noun'), ('하게', 'Verb'), ('튀겨', 'Verb'), ('달라', 'Noun'), ('했는데', 'Verb'), ('진짜', 'Noun'), ('바삭', 'Noun'), ('하게', 'Verb'), ('튀겨서', 'Verb'), ('보내주셨더라고요', 'Verb'), ('그래서', 'Adverb'), ('리뷰', 'Noun'), ('잘', 'Verb'), ('안', 'VerbPrefix'), ('적는데', 'Verb'), ('생각나서', 'Verb'), ('시간', 'Noun'), ('내서', 'Verb'), ('만족하면서', 'Adjective'), ('리뷰', 'Noun'), ('적고있네요', 'Verb')]","['생일', '할로윈', '하루', '전날', '고민', '맛', '양', '배달', '료', '제', '그냥', '추가', '요청', '사항', '바삭', '달라', '진짜', '바삭', '리뷰', '시간', '리뷰']",",그래서",,",하면서,시켜,먹었던건데,않았네요,잡내나,들,익으면,버리는데,잡내도,하게,튀겨,했는데,하게,튀겨서,보내주셨더라고요,잘,적는데,생각나서,내서,적고있네요",",아깝지,없고,만족하면서"
2021년 11월 01일,정왕동,처갓집양념치킨-시화2점,gj**님,"순살두마리세트（치킨 두 종류 선택）/1(치킨선택1(순살 후라이드치킨),치킨선택2(순살 치즈슈프림양념치킨)),생맥주 1000cc/1",잘 먹었습니다 감사합니다~,5,5,5,https://rev-static.yogiyo.co.kr/76c3a262fba66403f73c7463efd17a3d_tn.jpg,사장님 답글이 없어요 ,잘 먹었습니다 감사합니다,"['잘', '먹었습니다', '감사합니다']","[('잘', 'Verb'), ('먹었습니다', 'Verb'), ('감사합니다', 'Verb')]",[],,,",잘,먹었습니다,감사합니다",
2021년 10월 31일,정왕동,처갓집양념치킨-시화2점,tj**님,"순살반반（순살반반 두 종류 선택）/1(반반선택(순살 100%청양산고추치킨,순살 슈프림골드양념치킨))",맛있게 잘먹고 있습니다,5,5,5,https://github.com/kuick1kim/01colap/raw/main/csv/no-image-found-360x250-1.png,사장님 답글이 없어요 ,맛있게 잘먹고 있습니다,"['맛있게', '잘', '먹고', '있습니다']","[('맛있게', 'Adjective'), ('잘', 'VerbPrefix'), ('먹고', 'Verb'), ('있습니다', 'Adjective')]",[],,,",먹고",",맛있게,있습니다"
2021년 10월 30일,정왕동,처갓집양념치킨-시화2점,ki**님,와락（간장）치킨/1(맛선택(매운맛)),항상 맛있게 잘 먹고 있어요~^^오자마자 무섭게 흡입해서 사진이 없네요~ㅋ,5,5,5,https://github.com/kuick1kim/01colap/raw/main/csv/no-image-found-360x250-1.png,사장님 답글이 없어요 ,항상 맛있게 잘 먹고 있어요오자마자 무섭게 흡입해서 사진이 없네요ㅋ,"['항상', '맛있게', '잘', '먹고', '있어요', '오', '자마자', '무섭게', '흡입', '해서', '사진', '이', '없네요', 'ㅋ']","[('항상', 'Noun'), ('맛있게', 'Adjective'), ('잘', 'Verb'), ('먹고', 'Verb'), ('있어요', 'Adjective'), ('오', 'Modifier'), ('자마자', 'Noun'), ('무섭게', 'Adjective'), ('흡입', 'Noun'), ('해서', 'Verb'), ('사진', 'Noun'), ('이', 'Josa'), ('없네요', 'Adjective'), ('ㅋ', 'KoreanParticle')]","['항상', '자마자', '흡입', '사진']",,,",잘,먹고,해서",",맛있게,있어요,무섭게,없네요"
2021년 10월 30일,정왕동,처갓집양념치킨-시화2점,dl**님,"반반치킨（반반 두 종류 선택）/1(반반선택(허니올리고당야채양념치킨,후라이드치킨))",넘맛있게잘먹었어요.,5,5,5,https://github.com/kuick1kim/01colap/raw/main/csv/no-image-found-360x250-1.png,사장님 답글이 없어요 ,넘맛있게잘먹었어요,"['넘', '맛있게잘', '먹었어요']","[('넘', 'Verb'), ('맛있게잘', 'Adjective'), ('먹었어요', 'Verb')]",[],,,",넘,먹었어요",",맛있게잘"
2021년 10월 30일,정왕동,처갓집양념치킨-시화2점,xy**님,"두마리세트（치킨 두 종류 선택）/1(치킨선택1(후라이드치킨),치킨선택2(허니올리고당야채양념치킨),세트옵션(떡사리))",잘먹었습니다.역시 맛있어요ㅋ,5,5,5,https://github.com/kuick1kim/01colap/raw/main/csv/no-image-found-360x250-1.png,사장님 답글이 없어요 ,잘먹었습니다역시 맛있어요ㅋ,"['잘', '먹었습니다', '역시', '맛있어요', 'ㅋ']","[('잘', 'VerbPrefix'), ('먹었습니다', 'Verb'), ('역시', 'Noun'), ('맛있어요', 'Adjective'), ('ㅋ', 'KoreanParticle')]",['역시'],,,",먹었습니다",",맛있어요"
2021년 10월 29일,정왕동,처갓집양념치킨-시화2점,to**님,"반반치킨（반반 두 종류 선택）/1(반반선택(매운불양념치킨,후라이드치킨)),콜라 1.25L/1",배달 친절하세요 치킨은 말 할 필요도 없구요^^,5,5,5,https://rev-static.yogiyo.co.kr/b20e5a57a95030e6e8ca617e96d2a5e3_tn.jpg,사장님 답글이 없어요 ,배달 친절하세요 치킨은 말 할 필요도 없구요,"['배달', '친절하세요', '치킨', '은', '말', '할', '필요', '도', '없구요']","[('배달', 'Noun'), ('친절하세요', 'Adjective'), ('치킨', 'Noun'), ('은', 'Josa'), ('말', 'Noun'), ('할', 'Verb'), ('필요', 'Noun'), ('도', 'Josa'), ('없구요', 'Adjective')]","['배달', '치킨', '말', '필요']",,,",할",",친절하세요,없구요"
2021년 10월 29일,정왕동,처갓집양념치킨-시화2점,in**님,"순살두마리세트（치킨 두 종류 선택）/1(치킨선택1(순살 후라이드치킨),치킨선택2(순살 허니올리고당야채양념치킨),세트옵션(양배추 샐러드))",배송 맛 어느하나 흠이없네요 양념 정말맛있었어요,5,5,5,https://github.com/kuick1kim/01colap/raw/main/csv/no-image-found-360x250-1.png,사장님 답글이 없어요 ,배송 맛 어느하나 흠이없네요 양념 정말맛있었어요,"['배송', '맛', '어느', '하나', '흠', '이', '없네요', '양념', '정말', '맛있었어요']","[('배송', 'Noun'), ('맛', 'Noun'), ('어느', 'Modifier'), ('하나', 'Noun'), ('흠', 'Noun'), ('이', 'Josa'), ('없네요', 'Adjective'), ('양념', 'Noun'), ('정말', 'Noun'), ('맛있었어요', 'Adjective')]","['배송', '맛', '하나', '흠', '양념', '정말']",,,,",없네요,맛있었어요"
2021년 10월 28일,정왕동,처갓집양념치킨-시화2점,pa**님,"두마리세트（치킨 두 종류 선택）/1(치킨선택1(후라이드치킨),치킨선택2(와락（간장）치킨 - 매운맛))",오랜만에 시켰는데 엮시 맛있습니다. 후라이드가 젤 맛있었어요.,5,5,5,https://github.com/kuick1kim/01colap/raw/main/csv/no-image-found-360x250-1.png,사장님 답글이 없어요 ,오랜만에 시켰는데 엮시 맛있습니다 후라이드가 젤 맛있었어요,"['오랜', '만', '에', '시켰는데', '엮시', '맛있습니다', '후라이드', '가', '젤', '맛있었어요']","[('오랜', 'Modifier'), ('만', 'Noun'), ('에', 'Josa'), ('시켰는데', 'Verb'), ('엮시', 'Noun'), ('맛있습니다', 'Adjective'), ('후라이드', 'Noun'), ('가', 'Josa'), ('젤', 'Noun'), ('맛있었어요', 'Adjective')]","['만', '엮시', '후라이드', '젤']",,,",시켰는데",",맛있습니다,맛있었어요"
2021년 10월 28일,정왕동,처갓집양념치킨-시화2점,do**님,순살 허니올리고당야채양념치킨/1,최고 진짜 최고ㅠㅠ 양념 듬뿍 주시능게 진짜 최고네요,5,5,5,https://github.com/kuick1kim/01colap/raw/main/csv/no-image-found-360x250-1.png,사장님 답글이 없어요 ,최고 진짜 최고ㅠㅠ 양념 듬뿍 주시능게 진짜 최고네요,"['최고', '진짜', '최고', 'ㅠㅠ', '양념', '듬뿍', '주', '시', '능', '게', '진짜', '최고', '네', '요']","[('최고', 'Noun'), ('진짜', 'Noun'), ('최고', 'Noun'), ('ㅠㅠ', 'KoreanParticle'), ('양념', 'Noun'), ('듬뿍', 'Noun'), ('주', 'Modifier'), ('시', 'Modifier'), ('능', 'Noun'), ('게', 'Josa'), ('진짜', 'Noun'), ('최고', 'Noun'), ('네', 'Suffix'), ('요', 'Josa')]","['최고', '진짜', '최고', '양념', '듬뿍', '능', '진짜', '최고']",,,,
2021년 10월 27일,정왕동,처갓집양념치킨-시화2점,se**님,"반반치킨（반반 두 종류 선택）/1(반반선택(핫슈프림양념치킨,허니올리고당야채양념치킨))",잘먹었습니다.,5,5,5,https://github.com/kuick1kim/01colap/raw/main/csv/no-image-found-360x250-1.png,사장님 답글이 없어요 ,잘먹었습니다,"['잘', '먹었습니다']","[('잘', 'VerbPrefix'), ('먹었습니다', 'Verb')]",[],,,",먹었습니다",
2021년 10월 25일,정왕동,처갓집양념치킨-시화2점,kt**님,순살 슈프림양념치킨/1,"처갓집 항상 맛있게 잘 먹고 있습니다!! 감사합니다!!그런데 이런 리뷰 안 남기는데 오늘 배달기사분 정말 불친절하시더라구요...별점은 가게에 피해갈까봐 건드리진 않지만, 확인 가능하고 안 맡길 수 있음 안 맡기시는게 좋을 것 같아요...다음 번에 또 이용하겠습니다!!",5,5,5,https://github.com/kuick1kim/01colap/raw/main/csv/no-image-found-360x250-1.png,아이고 기사님이 대체 뭘 하신 걸까요ㅠ 맘 상하셨을텐데 친절하게 얘기해주셔서 감사합니다 다음번 주문때 고객님 힌트주시면 오늘날짜 체크해두었다가 기사님 찾아보도록 하겠습니다 항상 저희 처갓집 찾아주셔서 감사드리며 항상 행복한 하루하루 되시길 바랍니다 감사합니다,처갓집 항상 맛있게 잘 먹고 있습니다 감사합니다그런데 이런 리뷰 안 남기는데 오늘 배달기사분 정말 불친절하시더라구요별점은 가게에 피해갈까봐 건드리진 않지만 확인 가능하고 안 맡길 수 있음 안 맡기시는게 좋을 것 같아요다음 번에 또 이용하겠습니다,"['처갓집', '항상', '맛있게', '잘', '먹고', '있습니다', '감사합니다', '그런데', '이런', '리뷰', '안', '남기는데', '오늘', '배달', '기사', '분', '정말', '불친절하시더라구요', '별', '점', '은', '가게', '에', '피해', '갈까봐', '건드리진', '않지만', '확인', '가능하고', '안', '맡길', '수', '있음', '안', '맡기시는게', '좋을', '것', '같아', '요다음', '번', '에', '또', '이용', '하겠습니다']","[('처갓집', 'Noun'), ('항상', 'Noun'), ('맛있게', 'Adjective'), ('잘', 'Verb'), ('먹고', 'Verb'), ('있습니다', 'Adjective'), ('감사합니다', 'Verb'), ('그런데', 'Conjunction'), ('이런', 'Adjective'), ('리뷰', 'Noun'), ('안', 'Noun'), ('남기는데', 'Verb'), ('오늘', 'Noun'), ('배달', 'Noun'), ('기사', 'Noun'), ('분', 'Suffix'), ('정말', 'Noun'), ('불친절하시더라구요', 'Adjective'), ('별', 'Modifier'), ('점', 'Noun'), ('은', 'Josa'), ('가게', 'Noun'), ('에', 'Josa'), ('피해', 'Noun'), ('갈까봐', 'Verb'), ('건드리진', 'Verb'), ('않지만', 'Verb'), ('확인', 'Noun'), ('가능하고', 'Adjective'), ('안', 'Noun'), ('맡길', 'Verb'), ('수', 'Noun'), ('있음', 'Adjective'), ('안', 'Noun'), ('맡기시는게', 'Verb'), ('좋을', 'Adjective'), ('것', 'Noun'), ('같아', 'Adjective'), ('요다음', 'Noun'), ('번', 'Noun'), ('에', 'Josa'), ('또', 'Noun'), ('이용', 'Noun'), ('하겠습니다', 'Verb')]","['처갓집', '항상', '리뷰', '안', '오늘', '배달', '기사', '정말', '점', '가게', '피해', '확인', '안', '수', '안', '것', '요다음', '번', '또', '이용']",,,",잘,먹고,감사합니다,남기는데,갈까봐,건드리진,않지만,맡길,맡기시는게,하겠습니다",",맛있게,있습니다,이런,불친절하시더라구요,가능하고,있음,좋을,같아"
2021년 10월 23일,정왕동,처갓집양념치킨-시화2점,fo**님,순살 닭강정/1,잘먹었습니다 맛있네요,5,5,5,https://github.com/kuick1kim/01colap/raw/main/csv/no-image-found-360x250-1.png,사장님 답글이 없어요 ,잘먹었습니다 맛있네요,"['잘', '먹었습니다', '맛있네요']","[('잘', 'VerbPrefix'), ('먹었습니다', 'Verb'), ('맛있네요', 'Adjective')]",[],,,",먹었습니다",",맛있네요"
