time,지역,가게이름,아이디,주문내용,댓글,맛,양,배달,사진주소,sajang,ko_text,token_review,tagging,Noun,Adverb,Number,Verb,Adjective
2021년 11월 02일,서초동,페리카나-서초동점,na**님,반반（후라이드 반＋양념 반）/1(치킨 선택(순살 치킨)),메뉴 특성상 감안하긴하지만 순살은 양이 너무 적네요,5,2,5,이미지는 없어요,사장님 답글이 없어요 ,메뉴 특성상 감안하긴하지만 순살은 양이 너무 적네요,"['메뉴', '특성', '상', '감안', '하긴하지만', '순', '살', '은', '양', '이', '너무', '적네요']","[('메뉴', 'Noun'), ('특성', 'Noun'), ('상', 'Suffix'), ('감안', 'Noun'), ('하긴하지만', 'Verb'), ('순', 'Modifier'), ('살', 'Noun'), ('은', 'Josa'), ('양', 'Noun'), ('이', 'Josa'), ('너무', 'Adverb'), ('적네요', 'Verb')]","['메뉴', '특성', '감안', '살', '양']",",너무",,",하긴하지만,적네요",
2021년 11월 02일,서초동,페리카나-서초동점,al**님,순살양념 치킨/1(사이드 추가 선택(페리치즈볼 5개 추가)),페리카나는 순살양념이 진리라고 생각합니다..,5,5,5,이미지는 없어요,사장님 답글이 없어요 ,페리카나는 순살양념이 진리라고 생각합니다,"['페리', '카나', '는', '순', '살', '양념', '이', '진리', '라고', '생각', '합니다']","[('페리', 'Noun'), ('카나', 'Noun'), ('는', 'Josa'), ('순', 'Modifier'), ('살', 'Noun'), ('양념', 'Noun'), ('이', 'Josa'), ('진리', 'Noun'), ('라고', 'Josa'), ('생각', 'Noun'), ('합니다', 'Verb')]","['페리', '카나', '살', '양념', '진리', '생각']",,,",합니다",
2021년 11월 02일,서초동,페리카나-서초동점,cs**님,반반（후라이드 반＋양념 반）/1(치킨 선택(뼈있는 치킨)),"배달도 정확하고, 치킨 맛도 좋습니다 ~^^",5,5,5,이미지는 없어요,사장님 답글이 없어요 ,배달도 정확하고 치킨 맛도 좋습니다 ,"['배달', '도', '정확하고', '치킨', '맛', '도', '좋습니다']","[('배달', 'Noun'), ('도', 'Josa'), ('정확하고', 'Adjective'), ('치킨', 'Noun'), ('맛', 'Noun'), ('도', 'Josa'), ('좋습니다', 'Adjective')]","['배달', '치킨', '맛']",,,,",정확하고,좋습니다"
2021년 11월 02일,서초동,페리카나-서초동점,ko**님,후라이드 치킨/1,좋아요 맛있어요굿굿,3,3,3,이미지는 없어요,사장님 답글이 없어요 ,좋아요 맛있어요굿굿,"['좋아요', '맛있어요', '굿굿']","[('좋아요', 'Adjective'), ('맛있어요', 'Adjective'), ('굿굿', 'Noun')]",['굿굿'],,,,",좋아요,맛있어요"
2021년 11월 02일,서초동,페리카나-서초동점,zz**님,반반（후라이드 반＋핫양념 반）/1(치킨 선택(순살 치킨)),배달 빠르고 맛있어요,5,5,5,이미지는 없어요,사장님 답글이 없어요 ,배달 빠르고 맛있어요,"['배달', '빠르고', '맛있어요']","[('배달', 'Noun'), ('빠르고', 'Adjective'), ('맛있어요', 'Adjective')]",['배달'],,,,",빠르고,맛있어요"
2021년 11월 02일,서초동,페리카나-서초동점,   손님,"양념치킨（싱글）/1,페리치즈볼 5개/1",맛있어요 친절하구,5,5,5,이미지는 없어요,사장님 답글이 없어요 ,맛있어요 친절하구,"['맛있어요', '친절하구']","[('맛있어요', 'Adjective'), ('친절하구', 'Adjective')]",[],,,,",맛있어요,친절하구"
2021년 11월 02일,서초동,페리카나-서초동점,en**님,반반（후라이드 반＋양념 반）/1(치킨 선택(뼈있는 치킨)),양념은 역시 페리카나~~,5,5,5,이미지는 없어요,사장님 답글이 없어요 ,양념은 역시 페리카나,"['양념', '은', '역시', '페리', '카나']","[('양념', 'Noun'), ('은', 'Josa'), ('역시', 'Noun'), ('페리', 'Noun'), ('카나', 'Noun')]","['양념', '역시', '페리', '카나']",,,,
2021년 11월 02일,서초동,페리카나-서초동점,di**님,"반반（후라이드 반＋양념 반）/1(치킨 선택(뼈있는 치킨),사이드 추가 선택(떡사리 추가))",그냥 평타이상 입니당.,3,3,5,이미지는 없어요,사장님 답글이 없어요 ,그냥 평타이상 입니당,"['그냥', '평타', '이상', '입니당']","[('그냥', 'Noun'), ('평타', 'Noun'), ('이상', 'Noun'), ('입니당', 'Adjective')]","['그냥', '평타', '이상']",,,,",입니당"
2021년 11월 02일,서초동,페리카나-서초동점,sw**님,"순살떡양념치킨/1(사이드 추가 선택(사이다 1.25L 변경)),츄러스치즈볼 5개/1",맛있게 먹었습니다. 감사합니다^^,5,5,5,https://rev-static.yogiyo.co.kr/05e48ac29fa310bede9693f29a871b03_tn.jpg,사장님 답글이 없어요 ,맛있게 먹었습니다 감사합니다,"['맛있게', '먹었습니다', '감사합니다']","[('맛있게', 'Adjective'), ('먹었습니다', 'Verb'), ('감사합니다', 'Verb')]",[],,,",먹었습니다,감사합니다",",맛있게"
2021년 11월 02일,서초동,페리카나-서초동점,an**님,F세트（후라이드＋뿌리오＋콜라1.25L）/1(뿌리오 맛 선택(치즈)),깨끗하고 맛도 좋고  다 좋은데 양이 좀 적어보이는 느낌입니다 기대가 컸던탓겠죠.. 5천원차이로 2마리 먹겠다고 아들이 우겨서 시킨건데 아들눈엔 적은양이었나봅니다 몇조각 남겨서 다음날아침치밥먹을생각에서요.. 배달은 일찍 온것같은대 전화도않고 문아 에서 식어가고있어서 아쉬웠어요.. 잘먹었습니다~ 근데 매운치킨은 좀 더 매웠으면 좋겠어요~,5,4,4,https://rev-static.yogiyo.co.kr/7704ce55f0dce46db7004e8c05b15cc2_tn.jpg,사장님 답글이 없어요 ,깨끗하고 맛도 좋고  다 좋은데 양이 좀 적어보이는 느낌입니다 기대가 컸던탓겠죠 천원차이로 마리 먹겠다고 아들이 우겨서 시킨건데 아들눈엔 적은양이었나봅니다 몇조각 남겨서 다음날아침치밥먹을생각에서요 배달은 일찍 온것같은대 전화도않고 문아 에서 식어가고있어서 아쉬웠어요 잘먹었습니다 근데 매운치킨은 좀 더 매웠으면 좋겠어요,"['깨끗하고', '맛', '도', '좋고', '다', '좋은데', '양', '이', '좀', '적어', '보이는', '느낌', '입니다', '기대', '가', '컸던', '탓', '겠죠', '천', '원', '차이', '로', '마리', '먹겠다고', '아들', '이', '우겨서', '시킨건데', '아들', '눈', '엔', '적은', '양', '이었나', '봅니다', '몇', '조각', '남겨서', '다음', '날', '아', '침치', '밥', '먹을', '생각', '에서', '요', '배달', '은', '일찍', '온것', '같은대', '전화', '도', '않고', '문', '아', '에서', '식어가고있어서', '아쉬웠어요', '잘', '먹었습니다', '근데', '매운', '치킨', '은', '좀', '더', '매웠으면', '좋겠어요']","[('깨끗하고', 'Adjective'), ('맛', 'Noun'), ('도', 'Josa'), ('좋고', 'Adjective'), ('다', 'Adverb'), ('좋은데', 'Adjective'), ('양', 'Noun'), ('이', 'Josa'), ('좀', 'Noun'), ('적어', 'Verb'), ('보이는', 'Verb'), ('느낌', 'Noun'), ('입니다', 'Adjective'), ('기대', 'Noun'), ('가', 'Josa'), ('컸던', 'Verb'), ('탓', 'Noun'), ('겠죠', 'Verb'), ('천', 'Modifier'), ('원', 'Modifier'), ('차이', 'Noun'), ('로', 'Josa'), ('마리', 'Noun'), ('먹겠다고', 'Verb'), ('아들', 'Noun'), ('이', 'Josa'), ('우겨서', 'Verb'), ('시킨건데', 'Verb'), ('아들', 'Noun'), ('눈', 'Noun'), ('엔', 'Josa'), ('적은', 'Verb'), ('양', 'Noun'), ('이었나', 'Verb'), ('봅니다', 'Verb'), ('몇', 'Modifier'), ('조각', 'Noun'), ('남겨서', 'Verb'), ('다음', 'Noun'), ('날', 'Noun'), ('아', 'Josa'), ('침치', 'Verb'), ('밥', 'Noun'), ('먹을', 'Verb'), ('생각', 'Noun'), ('에서', 'Josa'), ('요', 'Noun'), ('배달', 'Noun'), ('은', 'Josa'), ('일찍', 'Noun'), ('온것', 'Verb'), ('같은대', 'Adjective'), ('전화', 'Noun'), ('도', 'Josa'), ('않고', 'Verb'), ('문', 'Noun'), ('아', 'Josa'), ('에서', 'Josa'), ('식어가고있어서', 'Verb'), ('아쉬웠어요', 'Adjective'), ('잘', 'VerbPrefix'), ('먹었습니다', 'Verb'), ('근데', 'Adverb'), ('매운', 'Adjective'), ('치킨', 'Noun'), ('은', 'Josa'), ('좀', 'Noun'), ('더', 'Noun'), ('매웠으면', 'Adjective'), ('좋겠어요', 'Adjective')]","['맛', '양', '좀', '느낌', '기대', '탓', '차이', '마리', '아들', '아들', '눈', '양', '조각', '다음', '날', '밥', '생각', '요', '배달', '일찍', '전화', '문', '치킨', '좀', '더']",",다,근데",,",적어,보이는,컸던,겠죠,먹겠다고,우겨서,시킨건데,적은,이었나,봅니다,남겨서,침치,먹을,온것,않고,식어가고있어서,먹었습니다",",깨끗하고,좋고,좋은데,입니다,같은대,아쉬웠어요,매운,매웠으면,좋겠어요"
